pair_index,p_start,q_start,start_gap,Qp,Qq,sig_p,sig_q,sig_8,p_mod12,q_mod12,p_mod420,q_mod420,P_E,P_A,P_B,P_C,n_E,n_A,n_B,n_C,log_P_EAB,log_P_CE,log_raw_sqrt_EAB_times_CE,shadow_center_mu_geomean,shadow_start_mu_minus_4,root_1,root_2,root_3,root_4,poly_c4,poly_c3,poly_c2,poly_c1,poly_c0,projected_quad_start,projection_distance,projected_quad,projected_mod12,projected_mod420,projection_equals_left,projection_equals_right,projection_between_pair,model_note,p_mod60,q_mod60,R_11_47,typ_11_47_pfeil,mischung_homogen_gemischt,u_E,u_A,u_B,u_C,E_diag,E_1,E_2,Ptolemy_defect,Ptolemy_energy_norm
1571,21838511,21850181,11670,"(21838511,21838513,21838517,21838519)","(21850181,21850183,21850187,21850189)",CEAB,ABCE,CEABABCE,11,5,191,101,477175636528957.0,477175549221577.0,477175636598977.0,477175549151557.0,2,2,2,2,101.39671706656918,67.59781131647924,84.49726419152421,21844349.42052523,21844345.42052523,21844345.42052523,21844347.42052523,21844351.42052523,21844353.42052523,1.0,-87377397.68210094,2863053609635986.5,-4.169436230572245e+22,2.276965547680396e+29,21838511,5834.420525234193,"(21838511,21838513,21838517,21838519)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,41,0,11→41,gemischt,33.798905749796475,33.79890556682949,33.798905749943216,33.798905566682755,2.1531962295514058e-20,3.353061412717555e-14,3.3530635659137844e-14,-6.70612282543511e-14,0.9999993578421085
1572,21850181,21860471,10290,"(21850181,21850183,21850187,21850189)","(21860471,21860473,21860477,21860479)",ABCE,CEAB,ABCECEAB,5,11,101,311,477655466679397.0,477655379196337.0,477655466617657.0,477655379258077.0,2,2,2,2,101.3997322393009,67.59982143203236,84.49977683566664,21855329.594544448,21855325.594544448,21855325.594544448,21855327.594544448,21855331.594544448,21855333.594544448,1.0,-87421318.37817779,2865932590117002.5,-4.175726756850178e+22,2.281547114192922e+29,21850181,5144.5945444479585,"(21850181,21850183,21850187,21850189)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,11,0,41→11,gemischt,33.79991080752704,33.79991062437606,33.79991080739779,33.799910624505316,1.6706810835877816e-20,3.3496935398767583e-14,3.349695210557842e-14,-6.699387079753517e-14,0.999999501243851
1573,21860471,21872441,11970,"(21860471,21860473,21860477,21860479)","(21872441,21872443,21872447,21872449)",CEAB,ABCE,CEABABCE,11,5,311,101,478142080808377.0,478141993414357.0,478142080880197.0,478141993342537.0,2,2,2,2,101.40278695068518,67.60185790594699,84.50232242831609,21866459.380767778,21866455.380767778,21866455.380767778,21866457.380767778,21866461.380767778,21866463.380767778,1.0,-87465837.5230711,2868852275104581.5,-4.1821094495331126e+22,2.2861981601034737e+29,21860471,5984.380767773837,"(21860471,21860473,21860477,21860479)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,41,0,11→41,gemischt,33.80092904443778,33.800928861659415,33.80092904458799,33.800928861509206,2.2562663871930118e-20,3.346284048475983e-14,3.3462863047423704e-14,-6.692568096951966e-14,0.9999993257401842
1574,21872441,22030271,157830,"(21872441,21872443,21872447,21872449)","(22030271,22030273,22030277,22030279)",ABCE,CEAB,ABCECEAB,5,11,101,11,481856022648577.0,481855933896157.0,481856021701597.0,481855934843137.0,2,2,2,2,101.42599924532304,67.61733277209458,84.5216660087088,21951218.35223747,21951214.35223747,21951214.35223747,21951216.35223747,21951220.35223747,21951222.35223747,1.0,-87804873.40894988,2891135922885623.0,-4.230930395283934e+22,2.3218519234998528e+29,21872441,78773.35223747045,"(21872441,21872443,21872447,21872449)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,11,0,41→11,gemischt,33.808666477158994,33.80866629297031,33.80866647519372,33.808666294935584,3.862309528141672e-18,3.320150873129648e-14,3.3205371040824623e-14,-6.640301746259296e-14,0.9998836841930363
1575,22030271,22065731,35460,"(22030271,22030273,22030277,22030279)","(22065731,22065733,22065737,22065739)",CEAB,CEAB,CEABCEAB,11,11,11,191,486114121935109.0,486114298319149.0,486114386511181.0,486114033743101.0,2,2,2,2,101.45239450029194,67.63492888069743,84.54366169049469,22047997.471169893,22047993.471169893,22047993.471169893,22047995.471169893,22047999.471169893,22048001.471169893,1.0,-88191989.88467957,2916685154932264.0,-4.2871377946762965e+22,2.3630700813894477e+29,22030271,17722.4711698927,"(22030271,22030273,22030277,22030279)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,11,-2,11→11,homogen,33.81746453105995,33.8174648939048,33.8174650753272,33.81746434963749,2.962268722241142e-13,2.633127744509352e-13,3.2914097773179e-14,0.0,0.0
1576,22065731,22127291,61560,"(22065731,22065733,22065737,22065739)","(22127291,22127293,22127297,22127299)",CEAB,CEAB,CEABCEAB,11,11,191,11,488254939350769.0,488255116122889.0,488255204508961.0,488254850964721.0,2,2,2,2,101.4655773113378,67.6437174231196,84.55464736722871,22096493.162029237,22096489.162029237,22096489.162029237,22096491.162029237,22096495.162029237,22096497.162029237,1.0,-88385972.64811695,2929530060357609.0,-4.315489396443341e+22,2.38392954848295e+29,22065731,30758.162029236555,"(22065731,22065733,22065737,22065739)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,11,-2,11→11,homogen,33.82185880207199,33.82185916412074,33.821859345145086,33.821858621047596,2.9492841056337816e-13,2.621585871674478e-13,3.276982339593036e-14,0.0,0.0
1577,22127291,22139561,12270,"(22127291,22127293,22127297,22127299)","(22139561,22139563,22139567,22139569)",CEAB,ABCE,CEABABCE,11,5,11,101,489888730156717.0,489888641696617.0,489888730230337.0,489888641622997.0,2,2,2,2,101.47559801937904,67.65039861914495,84.562998319262,22133429.349576022,22133425.349576022,22133425.349576022,22133427.349576022,22133431.349576022,22133433.349576022,1.0,-88533717.39830409,2939332168636019.5,-4.3371667259627015e+22,2.3999093326606365e+29,22127291,6134.349576022476,"(22127291,22127293,22127297,22127299)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,41,0,11→41,gemischt,33.82519939993353,33.82519921936169,33.82519940008381,33.82519921921142,2.258294706352516e-20,3.266046012494267e-14,3.2660482707889734e-14,-6.532092024988534e-14,0.9999993085544
1578,22139561,22143851,4290,"(22139561,22139563,22139567,22139569)","(22143851,22143853,22143857,22143859)",ABCE,CEAB,ABCECEAB,5,11,101,191,490255361419357.0,490255272826777.0,490255361393617.0,490255272852517.0,2,2,2,2,101.47784237035364,67.65189485342093,84.56486861188728,22141710.096158367,22141706.096158367,22141706.096158367,22141708.096158367,22141712.096158367,22141714.096158367,1.0,-88566840.38463347,2941531955893908.0,-4.342036520399181e+22,2.4035028465402236e+29,22143851,2144.9038416333497,"(22143851,22143853,22143857,22143859)",11,191,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,11,0,41→11,gemischt,33.825947517037726,33.8259473363307,33.82594751698522,33.8259473363832,2.7568333414355735e-21,3.26360530839038e-14,3.263605584073714e-14,-6.52721061678076e-14,0.9999999155279867
1579,22143851,22161701,17850,"(22143851,22143853,22143857,22143859)","(22161701,22161703,22161707,22161709)",CEAB,ABCE,CEABABCE,11,5,191,401,490745626324777.0,490745537820757.0,490745626431877.0,490745537713657.0,2,2,2,2,101.4808409303285,67.65389389307326,84.56736741170087,22152778.4018882,22152774.4018882,22152774.4018882,22152776.4018882,22152780.4018882,22152782.4018882,1.0,-88611113.6075528,2944473545538965.5,-4.348551330969725e+22,2.4083123501051588e+29,22143851,8923.40188819915,"(22143851,22143853,22143857,22143859)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,41,0,11→41,gemischt,33.826947036818765,33.82694685647273,33.826947037037,33.826946856254494,4.7626993536807477e-20,3.260340836748203e-14,3.2603455994475567e-14,-6.520681673496406e-14,0.9999985392041401
1580,22161701,22163501,1800,"(22161701,22161703,22161707,22161709)","(22163501,22163503,22163507,22163509)",ABCE,ABCE,ABCEABCE,5,5,401,101,491181236876881.0,491180882275201.0,491180970925609.0,491181148226449.0,2,2,2,2,101.48350161708468,67.65566840649852,84.56958501179159,22162605.781725705,22162601.781725705,22162601.781725705,22162603.781725705,22162607.781725705,22162609.781725705,1.0,-88650423.12690282,2947086570217070.0,-4.354341190689208e+22,2.4125886812093268e+29,22163501,899.21827429533,"(22163501,22163503,22163507,22163509)",5,101,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,33.82783429349135,33.82783357155455,33.82783375203878,33.82783411300717,2.9317091429598044e-13,2.6059636655320443e-13,3.2574547742776007e-14,0.0,0.0
1581,22163501,22176221,12720,"(22163501,22163503,22163507,22163509)","(22176221,22176223,22176227,22176229)",ABCE,ABCE,ABCEABCE,5,5,101,221,491503051027561.0,491502696309721.0,491502784989169.0,491502962348089.0,2,2,2,2,101.48546652626592,67.65697834573602,84.57122243600097,22169864.8877344,22169860.8877344,22169860.8877344,22169862.8877344,22169866.8877344,22169868.8877344,1.0,-88679459.5509376,2949017454842371.5,-4.3586212350283236e+22,2.4157510969346504e+29,22163501,6359.887734398246,"(22163501,22163503,22163507,22163509)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,33.828489263080556,33.82848854138011,33.82848872180525,33.828489082655466,2.929789832288906e-13,2.604257611607955e-13,3.2553222068095115e-14,0.0,0.0
1582,22176221,22186061,9840,"(22176221,22176223,22176227,22176229)","(22186061,22186063,22186067,22186069)",ABCE,ABCE,ABCEABCE,5,5,221,401,492003346753801.0,492002991855481.0,492003080580049.0,492003258029209.0,2,2,2,2,101.4885186418951,67.65901308915235,84.57376586552373,22181145.25434713,22181141.25434713,22181141.25434713,22181143.25434713,22181147.25434713,22181149.25434713,1.0,-88724581.01738852,2952019228766657.5,-4.365277820459876e+22,2.420671535279959e+29,22186061,4919.745652869344,"(22186061,22186063,22186067,22186069)",5,401,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,33.82950663474284,33.82950591340944,33.829506093742815,33.82950645440952,2.926810561211435e-13,2.601609396285807e-13,3.252011649256283e-14,0.0,0.0
1583,22186061,22204991,18930,"(22186061,22186063,22186067,22186069)","(22204991,22204993,22204997,22204999)",ABCE,CEAB,ABCECEAB,5,11,401,11,492641506842517.0,492641417946817.0,492641506728937.0,492641418060397.0,2,2,2,2,101.49240839575027,67.6616055374021,84.57700696657619,22195528.18214142,22195524.18214142,22195524.18214142,22195526.18214142,22195530.18214142,22195532.18214142,1.0,-88782112.72856568,2955848827705384.0,-4.373775063832242e+22,2.426956192290849e+29,22186061,9463.1821414195,"(22186061,22186063,22186067,22186069)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,11,0,41→11,gemischt,33.83080285880929,33.83080267836224,33.83080285857874,33.830802678592796,5.3154849113682036e-20,3.2477933537647346e-14,3.247798669249646e-14,-6.495586707529469e-14,0.99999836335763
1584,22204991,22213811,8820,"(22204991,22204993,22204997,22204999)","(22213811,22213813,22213817,22213819)",CEAB,CEAB,CEABCEAB,11,11,11,11,493257562168309.0,493257739843549.0,493257828681181.0,493257473330701.0,2,2,2,2,101.49615867658854,67.66410500394218,84.58013184026535,22209404.162165087,22209400.162165087,22209400.162165087,22209402.162165087,22209406.162165087,22209408.162165087,1.0,-88837616.64866035,2959545799430355.0,-4.381983253065723e+22,2.43303092747934e+29,22204991,4409.162165086716,"(22204991,22204993,22204997,22204999)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,11,-2,11→11,homogen,33.83205259202305,33.83205295223082,33.83205313233468,33.83205241191913,2.9193669025829794e-13,2.594992793764555e-13,3.243741088184245e-14,0.0,0.0
1585,22213811,22246331,32520,"(22213811,22213813,22213817,22213819)","(22246331,22246333,22246337,22246339)",CEAB,CEAB,CEABCEAB,11,11,11,191,494175881197729.0,494176059038329.0,494176147958641.0,494175792277441.0,2,2,2,2,101.50173871337552,67.66782502919213,84.58478187128382,22230068.653379302,22230064.653379302,22230064.653379302,22230066.653379302,22230070.653379302,22230072.653379302,1.0,-88920274.61351722,2965055714003723.5,-4.394226138893099e+22,2.442098718651637e+29,22213811,16253.653379306195,"(22213811,22213813,22213817,22213819)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,11,-2,11→11,homogen,33.83391260456433,33.83391296443735,33.833913144373845,33.8339124246278,2.913943329557188e-13,2.5901718399717766e-13,3.237714895854112e-14,0.0,0.0
1586,22246331,22257881,11550,"(22246331,22246333,22246337,22246339)","(22257881,22257883,22257887,22257889)",CEAB,ABCE,CEABABCE,11,5,191,401,495156410571037.0,495156321631897.0,495156410640337.0,495156321562597.0,2,2,2,2,101.50768424913376,67.67178943931648,84.58973684422511,22252109.450462896,22252105.450462896,22252105.450462896,22252107.450462896,22252111.450462896,22252113.450462896,1.0,-89008437.80185159,2970938249972261.0,-4.407309540596571e+22,2.4517983569855564e+29,22246331,5774.450462896377,"(22246331,22246333,22246337,22246339)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,41,0,11→41,gemischt,33.835894809537365,33.83589462991907,33.83589480967732,33.83589462977911,1.9587570716670304e-20,3.231300983604587e-14,3.2313029423616584e-14,-6.462601967209173e-14,0.9999993938181884
1587,22257881,22267541,9660,"(22257881,22257883,22257887,22257889)","(22267541,22267543,22267547,22267549)",ABCE,ABCE,ABCEABCE,5,5,401,401,495628633944061.0,495628277740621.0,495628366791469.0,495628544893189.0,2,2,2,2,101.51054286329456,67.67369590099597,84.59211938214527,22262715.276054252,22262711.276054252,22262711.276054252,22262713.276054252,22262717.276054252,22262719.276054252,1.0,-89050861.10421701,2973770948775936.0,-4.413614395253299e+22,2.4564760154954147e+29,22267541,4829.723945748061,"(22267541,22267543,22267547,22267549)",5,401,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,33.83684804033428,33.83684732164383,33.83684750131647,33.83684786066169,2.9054022815910537e-13,2.582579797347715e-13,3.228224842433385e-14,0.0,0.0
1588,22267541,22289801,22260,"(22267541,22267543,22267547,22267549)","(22289801,22289803,22289807,22289809)",ABCE,ABCE,ABCEABCE,5,5,401,401,496339414108141.0,496339057649341.0,496339146764029.0,496339324993429.0,2,2,2,2,101.51484207698016,67.67656204298122,84.5957020599807,22278673.01983212,22278669.01983212,22278669.01983212,22278671.01983212,22278675.01983212,22278677.01983212,1.0,-89114692.07932848,2978035629147553.5,-4.423112134879166e+22,2.4635267245755632e+29,22267541,11128.019832119346,"(22267541,22267543,22267547,22267549)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,33.83828111126257,33.83828039308682,33.83828057263078,33.83828093171865,2.9012422607270376e-13,2.578882001030239e-13,3.223602596967984e-14,0.0,0.0
1589,22289801,22292861,3060,"(22289801,22289803,22289807,22289809)","(22292861,22292863,22292867,22292869)",ABCE,ABCE,ABCEABCE,5,5,401,101,496903792072021.0,496903435410661.0,496903524575989.0,496903702906669.0,2,2,2,2,101.51825138180692,67.67883491249168,84.59854314714931,22291335.747492746,22291331.747492746,22291331.747492746,22291333.747492746,22291337.747492746,22291339.747492746,1.0,-89165342.98997098,2981421896444668.0,-4.43065843323825e+22,2.4691323679443004e+29,22292861,1529.252507254481,"(22292861,22292863,22292867,22292869)",5,101,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,33.83941754596679,33.8394168281991,33.839417007641046,33.83941736652489,2.8979463245245037e-13,2.575952288466231e-13,3.219940360582727e-14,0.0,0.0
1590,22292861,22307471,14610,"(22292861,22292863,22292867,22292869)","(22307471,22307473,22307477,22307479)",ABCE,CEAB,ABCECEAB,5,11,101,11,497297573310037.0,497297484021697.0,497297573222377.0,497297484109357.0,2,2,2,2,101.52062892599722,67.68041922444289,84.60052407522005,22300169.003724996,22300165.003724996,22300165.003724996,22300167.003724996,22300171.003724996,22300173.003724996,1.0,-89200676.01489998,2983785225568162.5,-4.435927653399123e+22,2.473048408977392e+29,22292861,7304.003724996,"(22292861,22292863,22292867,22292869)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,11,0,41→11,gemischt,33.840209701906865,33.84020952235974,33.84020970173059,33.840209522536014,3.1071621225050927e-20,3.2173870979456845e-14,3.217390205107807e-14,-6.434774195891369e-14,0.9999990342600914
1591,22307471,22313561,6090,"(22307471,22307473,22307477,22307479)","(22313561,22313563,22313567,22313569)",CEAB,ABCE,CEABABCE,11,5,11,221,497759338001137.0,497759248795597.0,497759338037677.0,497759248759057.0,2,2,2,2,101.52341327822238,67.6822754589545,84.60284436858845,22310519.99212304,22310515.99212304,22310515.99212304,22310517.99212304,22310521.99212304,22310523.99212304,1.0,-89242079.96849217,2986555813913511.5,-4.4421075462605205e+22,2.477643230450099e+29,22307471,3044.992123041302,"(22307471,22307473,22307477,22307479)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,41,0,11→41,gemischt,33.84113781912106,33.84113763990685,33.84113781919447,33.84113763983344,5.388987380884034e-21,3.214404572430111e-14,3.214405111328849e-14,-6.428809144860222e-14,0.9999998323488424
1592,22313561,22319741,6180,"(22313561,22313563,22313567,22313569)","(22319741,22319743,22319747,22319749)",ABCE,ABCE,ABCEABCE,5,5,221,101,498033259374181.0,498032902307701.0,498032991574309.0,498033170107549.0,2,2,2,2,101.52506267517684,67.6833757739918,84.60421922458431,22316655.58607666,22316651.58607666,22316651.58607666,22316653.58607666,22316657.58607666,22316659.58607666,1.0,-89266622.34430663,2988198699285379.0,-4.445773412980878e+22,2.48036985178072e+29,22319741,3089.413923341781,"(22319741,22319743,22319747,22319749)",5,101,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,41,2,41→41,homogen,33.841687976615056,33.84168725966171,33.841687438900074,33.84168779737674,2.891374284767914e-13,2.5701104668588294e-13,3.2126381790908485e-14,0.0,0.0
1593,22319741,22327931,8190,"(22319741,22319743,22319747,22319749)","(22327931,22327933,22327937,22327939)",ABCE,CEAB,ABCECEAB,5,11,101,311,498353860248817.0,498353770904317.0,498353860199677.0,498353770953457.0,2,2,2,2,101.52699433073708,67.68466282756265,84.60582857914986,22323839.82452426,22323835.82452426,22323835.82452426,22323837.82452426,22323841.82452426,22323843.82452426,1.0,-89295359.29809704,2990122947066072.5,-4.450068381729103e+22,2.4835653440474597e+29,22319741,4094.8245242610574,"(22319741,22319743,22319747,22319749)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",41,11,0,41→11,gemischt,33.842331503371646,33.84233132409239,33.84233150327304,33.842331324190994,9.723058058569855e-21,3.21056952475601e-14,3.210570497061816e-14,-6.42113904951202e-14,0.9999996971548182
1594,22327931,22387661,59730,"(22327931,22327933,22327937,22327939)","(22387661,22387663,22387667,22387669)",CEAB,ABCE,CEABABCE,11,5,311,401,499870373458177.0,499870284385357.0,499870373816557.0,499870284026977.0,2,2,2,2,101.53610960549072,67.69073967640162,84.61342464094616,22357780.252722982,22357776.252722982,22357776.252722982,22357778.252722982,22357782.252722982,22357784.252722982,1.0,-89431121.01089194,2999222026974279.5,-4.47039646721443e+22,2.498703546413185e+29,22327931,29845.25272298604,"(22327931,22327933,22327937,22327939)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64",11,41,0,11→41,gemischt,33.845369927655206,33.84536974946335,33.84536992837215,33.84536974874641,5.140097398657705e-19,3.2007844309385887e-14,3.200835831912575e-14,-6.401568861877177e-14,0.9999839413900975
