n,e(E),a(A),b(B),c(C),k_ABC,resid_E8_abs_base,resid_E8_rel_base,min_resid_E8_abs_over_units,min_resid_E8_rel_over_units,best_unit_abs_idx,best_unit_rel_idx,pol_E8_axial_mean_deg,pol_E8_axial_spread_1minusR,octo0_count_tol5deg,octo90_count_tol5deg,H_balance_alpha_min,H_balance_alpha_max,H_balance_alpha_range,H_balance_alpha_absmax,improve_abs,improve_rel,stability_score
7164445,709,5,43,47,1,0.00904448225524639,0.025802769916049746,0.008930731220003207,0.025802769916049746,9,0,15.997355306497962,0.00026174629349162704,0,0,-0.014341635294165208,0.010447383588943912,0.02478901888310912,0.014341635294165208,0.00011375103524318211,0.0,380.5952832715667
5165065,709,5,31,47,1,0.009061924583803789,0.004837619407382667,0.00893206553242225,0.004837619407382667,9,0,15.89975458809568,0.00017974134601905778,0,0,-0.03704758172836219,0.0032375179468881053,0.0402850996752503,0.03704758172836219,0.00012985905138153918,0.0,553.2768356691101
3165685,709,5,19,47,1,0.009064467064444706,0.027348030278197776,0.008965201729424858,0.02724876494317785,9,9,15.827025710877711,0.00011687448534158928,0,0,-0.0025265824291754667,0.03696974690328255,0.039496329332458016,0.03696974690328255,9.926533501984809e-05,9.926533501992615e-05,848.3600137061834
6764569,709,29,7,47,1,0.009068655971660849,0.022133484142030296,0.008967454688124193,0.022133484142030296,9,0,15.784343413287445,9.206704296527146e-05,0,0,0.0018101516135880548,0.384602426970894,0.3827922753573059,0.384602426970894,0.00010120128353665638,0.0,1074.494222807913
3965437,709,17,7,47,1,0.009068656716241212,0.012415663474947174,0.008967455432553907,0.012314462191259944,9,9,15.784650018280754,9.207182821280302e-05,0,0,-0.032469658166692256,0.29697938011384417,0.3294490382805364,0.29697938011384417,0.00010120128368730497,0.00010120128368723037,1074.4389781551959
1166305,709,5,7,47,1,0.009068656895151385,0.0963930641922874,0.008967455611427831,0.0962918629085639,9,9,15.784924717351199,9.207540353994847e-05,0,0,0.008281299426035041,0.1666543592615238,0.15837305983548877,0.1666543592615238,0.00010120128372355375,0.00010120128372349824,1074.3977054805832
9563701,709,41,7,47,1,0.009049594379792702,0.04393131060519046,0.008987806489722873,0.043924295320478444,9,8,15.784972130624247,9.307996150897946e-05,0,0,-0.30667507961519536,0.14290725278753952,0.4495823324027349,0.30667507961519536,6.178789006982925e-05,7.015284712016956e-06,1062.9256049435724
3506005,709,5,43,23,1,0.009077207668504436,0.020562142913405836,0.00900025401930187,0.020485189264203268,8,8,15.810063490319825,0.00010527158501683065,0,0,-0.010454343147077638,0.033665523456279635,0.044119866603357275,0.033665523456279635,7.69536492025661e-05,7.695364920256784e-05,940.9853065065569
9725353,709,29,43,11,1,0.009078945622577292,0.04494421419027601,0.009005745949111004,0.04494421419027601,8,0,15.75645142163082,7.314834739513554e-05,0,0,-0.09136750184599046,0.007860235028858447,0.09922773687484891,0.09136750184599046,7.319967346628743e-05,0.0,1348.6477246364152
1676785,709,5,43,11,1,0.00907894654608671,0.0707471538265261,0.009005746872485575,0.0706739541529249,8,8,15.75703209742909,7.31550101416012e-05,0,0,-0.038311092118226975,0.0032433283367153277,0.0415544204549423,0.038311092118226975,7.319967360113443e-05,7.319967360119861e-05,1348.52655011505
5701069,709,17,43,11,1,0.009080595487704003,0.011186243584722406,0.00903572182307795,0.011186243584722406,8,0,15.756450982674242,7.405973617746753e-05,0,0,-0.13652236923866973,0.004949647613946,0.14147201685261573,0.13652236923866973,4.487366462605294e-05,0.0,1332.272202017403
8593789,709,17,31,23,1,0.009094650959814592,0.03721113972272688,0.00905961190813065,0.03721113972272688,9,0,15.711604111471027,4.729966313410383e-05,0,0,-0.06801858849865744,0.03407194555936713,0.10209053405802457,0.06801858849865744,3.5039051683942446e-05,0.0,2070.4078146953198
2527585,709,5,31,23,1,0.009094651138733976,0.04253166478166768,0.00905961208703782,0.042496625729971205,9,9,15.711878181611263,4.730149977660858e-05,0,0,-0.03156161154980437,0.029949757500837663,0.061511369050642035,0.03156161154980437,3.5039051696156634e-05,3.503905169647409e-05,2070.329088382219
9912529,709,41,31,11,1,0.009096388974519615,0.04611084475872396,0.009067728817085549,0.04611084475872396,9,0,15.659063230048146,2.3259897040883715e-05,0,0,-0.029909455123403587,0.0708871922186048,0.10079664734200838,0.0708871922186048,2.866015743406558e-05,0.0,4122.02903546854
7011301,709,29,31,11,1,0.009096389153439789,0.024381042518999085,0.009067728995995668,0.024381042518999085,9,0,15.658087173529765,2.325972481465044e-05,0,0,-0.07300961134716072,0.01706700102298282,0.09007661237014354,0.07300961134716072,2.8660157444120038e-05,0.0,4122.058298848057
