pair_index,p_start,q_start,start_gap,Qp,Qq,sig_p,sig_q,sig_8,p_mod12,q_mod12,p_mod420,q_mod420,P_E,P_A,P_B,P_C,n_E,n_A,n_B,n_C,log_P_EAB,log_P_CE,log_raw_sqrt_EAB_times_CE,shadow_center_mu_geomean,shadow_start_mu_minus_4,root_1,root_2,root_3,root_4,poly_c4,poly_c3,poly_c2,poly_c1,poly_c0,projected_quad_start,projection_distance,projected_quad,projected_mod12,projected_mod420,projection_equals_left,projection_equals_right,projection_between_pair,model_note
2060,32606921,32617391,10470,"(32606921,32606923,32606927,32606929)","(32617391,32617393,32617397,32617399)",ABCE,CEAB,ABCECEAB,5,11,221,191,1063553017716097,1063552887204637,1063553017653277,1063552887267457,2,2,2,2,103.80117468152888,69.20078308021345,86.50097888087117,32612159.77992738,32612155.77992738,32612155.77992738,32612157.77992738,32612161.77992738,32612163.77992738,1.0,-130448639.11970952,6381317793069059.0,-1.3873903698270692e+23,1.1311449104483125e+30,32606921,5234.779927380383,"(32606921,32606923,32606927,32606929)",5,221,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2061,32617391,32628131,10740,"(32617391,32617393,32617397,32617399)","(32628131,32628133,32628137,32628139)",CEAB,CEAB,CEABCEAB,11,11,191,11,1064244636917269,1064244897899389,1064245028390461,1064244506426221,2,2,2,2,103.80312565701945,69.20208324001996,86.5026044485197,32622764.158024725,32622760.158024725,32622760.158024725,32622762.158024725,32622766.158024725,32622768.158024725,1.0,-130491056.6320989,6385468447860595.0,-1.3887442080870873e+23,1.132616869406186e+30,32617391,5369.158024724573,"(32617391,32617393,32617397,32617399)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2062,32628131,32710421,82290,"(32628131,32628133,32628137,32628139)","(32710421,32710423,32710427,32710429)",CEAB,ABCE,CEABABCE,11,5,11,401,1067280227899057,1067280097715677,1067280228392797,1067280097221937,2,2,2,2,103.81166977148084,69.20777980622395,86.5097247888524,32669254.289403502,32669250.289403502,32669250.289403502,32669252.289403502,32669256.289403502,32669258.289403502,1.0,-130677017.15761401,6403681054954235.0,-1.3946898984835617e+23,1.1390869737105352e+30,32628131,41119.2894035019,"(32628131,32628133,32628137,32628139)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2063,32710421,32733131,22710,"(32710421,32710423,32710427,32710429)","(32733131,32733133,32733137,32733139)",ABCE,CEAB,ABCECEAB,5,11,401,11,1070714822944057,1070714691920677,1070714822807797,1070714692056937,2,2,2,2,103.82130851497901,69.21420563607477,86.51775707552689,32721778.230021335,32721774.230021335,32721774.230021335,32721776.230021335,32721780.230021335,32721782.230021335,1.0,-130887112.92008534,6424288623208170.0,-1.40142765076177e+23,1.14643011984115e+30,32710421,11353.230021335185,"(32710421,32710423,32710427,32710429)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2064,32733131,32735621,2490,"(32733131,32733133,32733137,32733139)","(32735621,32735623,32735627,32735629)",CEAB,ABCE,CEABABCE,11,5,11,401,1071539697895657,1071539566973077,1071539697910597,1071539566958137,2,2,2,2,103.82361881499793,69.21574583591479,86.51968232545636,32734380.17630127,32734376.17630127,32734376.17630127,32734378.17630127,32734382.17630127,32734384.17630127,1.0,-130937520.70520508,6429237873159734.0,-1.4030474452258935e+23,1.148197211935305e+30,32735621,1244.8236987292767,"(32735621,32735623,32735627,32735629)",5,401,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2065,32735621,32753291,17670,"(32735621,32735623,32735627,32735629)","(32753291,32753293,32753297,32753299)",ABCE,CEAB,ABCECEAB,5,11,401,11,1072199648176297,1072199517092437,1072199648070277,1072199517198457,2,2,2,2,103.82546591521236,69.21697723622071,86.52122157571654,32744459.008246757,32744455.008246757,32744455.008246757,32744457.008246757,32744461.008246757,32744463.008246757,1.0,-130977836.03298703,6433197574456494.0,-1.4043438284582787e+23,1.1496119731108998e+30,32735621,8834.00824675709,"(32735621,32735623,32735627,32735629)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2066,32753291,32767871,14580,"(32753291,32753293,32753297,32753299)","(32767871,32767873,32767877,32767879)",CEAB,CEAB,CEABCEAB,11,11,11,311,1073255745355789,1073256007440469,1073256138482821,1073255614313461,2,2,2,2,103.82842013924113,69.21894623040298,86.52368318482206,32760583.788901825,32760579.788901825,32760579.788901825,32760581.788901825,32760585.788901825,32760587.788901825,1.0,-131042335.1556073,6439535101137922.0,-1.4064195282826798e+23,1.151878119966302e+30,32753291,7288.788901824504,"(32753291,32753293,32753297,32753299)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2067,32767871,32836751,68880,"(32767871,32767873,32767877,32767879)","(32836751,32836753,32836757,32836759)",CEAB,CEAB,CEABCEAB,11,11,311,311,1075990552036369,1075990814454889,1075990945664161,1075990420827121,2,2,2,2,103.83605483764288,69.22403603001001,86.53004543382644,32802296.52027076,32802292.52027076,32802292.52027076,32802294.52027076,32802298.52027076,32802300.52027076,1.0,-131209186.08108304,6455943942022583.0,-1.411798583363128e+23,1.1577558939593773e+30,32767871,34421.5202707611,"(32767871,32767873,32767877,32767879)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2068,32836751,32859551,22800,"(32836751,32836753,32836757,32836759)","(32859551,32859553,32859557,32859559)",CEAB,CEAB,CEABCEAB,11,11,311,11,1079001025551409,1079001288336649,1079001419729281,1079000894158801,2,2,2,2,103.84443670381506,69.22962394152938,86.53703032267222,32848152.621806473,32848148.621806473,32848148.621806473,32848150.621806473,32848154.621806473,32848156.621806473,1.0,-131392610.48722589,6474006783992929.0,-1.4177277527680593e+23,1.1642434399773873e+30,32836751,11397.62180647254,"(32836751,32836753,32836757,32836759)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2069,32859551,32868371,8820,"(32859551,32859553,32859557,32859559)","(32868371,32868373,32868377,32868379)",CEAB,CEAB,CEABCEAB,11,11,11,11,1080040044617269,1080040307528989,1080040438984861,1080039913161421,2,2,2,2,103.84732414969554,69.23154890570363,86.53943652769959,32863964.304111827,32863960.304111827,32863960.304111827,32863962.304111827,32863966.304111827,32863968.304111827,1.0,-131455857.21644731,6480240898691598.0,-1.4197760371776329e+23,1.166486725140966e+30,32859551,4409.304111827165,"(32859551,32859553,32859557,32859559)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2070,32868371,32966201,97830,"(32868371,32868373,32868377,32868379)","(32966201,32966203,32966207,32966209)",CEAB,ABCE,CEABABCE,11,5,11,401,1083545653807957,1083545522725777,1083545654394937,1083545522138797,2,2,2,2,103.85704509410093,69.238030021506,86.54753755780347,32917253.855312448,32917249.855312448,32917249.855312448,32917251.855312448,32917255.855312448,32917257.855312448,1.0,-131669015.42124979,6501273608250473.0,-1.4266938249708178e+23,1.1740710702592669e+30,32868371,48878.855312447995,"(32868371,32868373,32868377,32868379)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2071,32966201,32966831,630,"(32966201,32966203,32966207,32966209)","(32966831,32966833,32966837,32966839)",ABCE,CEAB,ABCECEAB,5,11,401,191,1086791506746097,1086791374876237,1086791506742317,1086791374880017,2,2,2,2,103.86601841425161,69.24401223572731,86.55501532498945,32966520.198500708,32966516.198500708,32966516.198500708,32966518.198500708,32966522.198500708,32966524.198500708,1.0,-131866080.79400283,6520748723988911.0,-1.4331092967915122e+23,1.1811156644834025e+30,32966831,314.80149929225445,"(32966831,32966833,32966837,32966839)",11,191,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2072,32966831,32976401,9570,"(32966831,32966833,32966837,32966839)","(32976401,32976403,32976407,32976409)",CEAB,ABCE,CEABABCE,11,5,191,101,1087127768442697,1087127636613637,1087127768500117,1087127636556217,2,2,2,2,103.86694649401258,69.24463095549913,86.55578872475586,32971619.852701537,32971615.852701537,32971615.852701537,32971617.852701537,32971621.852701537,32971623.852701537,1.0,-131886479.41080615,6522766294266352.0,-1.4337744709504239e+23,1.1818466702671303e+30,32966831,4784.852701537311,"(32966831,32966833,32966837,32966839)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2073,32976401,32980301,3900,"(32976401,32976403,32976407,32976409)","(32980301,32980303,32980307,32980309)",ABCE,ABCE,ABCEABCE,5,5,101,221,1087572158530381,1087571630876701,1087571762790109,1087572026616949,2,2,2,2,103.86817183904355,69.24544833743185,86.55681008823771,32978355.742348358,32978351.742348358,32978351.742348358,32978353.742348358,32978357.742348358,32978359.742348358,1.0,-131913422.96939343,6525431684813266.0,-1.434653383161081e+23,1.1828127409212324e+30,32980301,1949.257651641965,"(32980301,32980303,32980307,32980309)",5,221,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2074,32980301,32980481,180,"(32980301,32980303,32980307,32980309)","(32980481,32980483,32980487,32980489)",ABCE,ABCE,ABCEABCE,5,5,221,401,1087706718191101,1087706190504781,1087706322426349,1087706586269509,2,2,2,2,103.86854299057185,69.24569577175654,86.5571193811642,32980395.799877025,32980391.799877025,32980391.799877025,32980393.799877025,32980397.799877025,32980399.799877025,1.0,-131921583.1995081,6526239042699257.0,-1.4349196447522047e+23,1.1831054456236552e+30,32980481,89.20012297481298,"(32980481,32980483,32980487,32980489)",5,401,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2075,32980481,33020411,39930,"(32980481,32980483,32980487,32980489)","(33020411,33020413,33020417,33020419)",ABCE,CEAB,ABCECEAB,5,11,401,11,1089029367721957,1089029235480577,1089029367482377,1089029235720157,2,2,2,2,103.87218949665848,69.24812629099547,86.56015789382698,33000444.1610321,33000440.1610321,33000440.1610321,33000442.1610321,33000446.1610321,33000448.1610321,1.0,-132001776.6441284,6534175888952366.0,-1.4375380437448899e+23,1.1859848485490531e+30,32980481,19959.161032099277,"(32980481,32980483,32980487,32980489)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2076,33020411,33028811,8400,"(33020411,33020413,33020417,33020419)","(33028811,33028813,33028817,33028819)",CEAB,CEAB,CEABCEAB,11,11,11,11,1090625046159769,1090625310356689,1090625442455161,1090624914061321,2,2,2,2,103.87658269653932,69.25105460616518,86.56381865135225,33024614.332926366,33024610.332926366,33024610.332926366,33024612.332926366,33024616.332926366,33024618.332926366,1.0,-132098457.33170547,6543750911031134.0,-1.4406990008502494e+23,1.1894632218227852e+30,33020411,4199.332926366478,"(33020411,33020413,33020417,33020419)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2077,33028811,33043061,14250,"(33028811,33028813,33028817,33028819)","(33043061,33043063,33043067,33043069)",CEAB,ABCE,CEABABCE,11,5,11,401,1091373346947097,1091373214888837,1091373347032597,1091373214803337,2,2,2,2,103.8786396272967,69.25242637773326,86.56553300251498,33035939.431531128,33035935.431531128,33035935.431531128,33035937.431531128,33035941.431531128,33035943.431531128,1.0,-132143757.72612451,6548239764742739.0,-1.4421816816745563e+23,1.1910956671265978e+30,33028811,7124.431531127542,"(33028811,33028813,33028817,33028819)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2078,33043061,33067211,24150,"(33043061,33043063,33043067,33043069)","(33067211,33067213,33067217,33067219)",ABCE,CEAB,ABCECEAB,5,11,401,191,1092642200796697,1092642068431237,1092642200651797,1092642068576137,2,2,2,2,103.88212546474604,69.25475026967086,86.56843786720844,33055137.994728085,33055133.994728085,33055133.994728085,33055135.994728085,33055139.994728085,33055141.994728085,1.0,-132220551.97891234,6555852887103077.0,-1.4446974790421828e+23,1.1938668632593675e+30,33043061,12072.994728084654,"(33043061,33043063,33043067,33043069)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2079,33067211,33068801,1590,"(33067211,33067213,33067217,33067219)","(33068801,33068803,33068807,33068809)",CEAB,ABCE,CEABABCE,11,5,191,101,1093493350859317,1093493218596817,1093493350868857,1093493218587277,2,2,2,2,103.88446150532269,69.25630762988256,86.57038456760262,33068010.19042902,33068006.19042902,33068006.19042902,33068008.19042902,33068012.19042902,33068014.19042902,1.0,-132272040.76171608,6560959787725886.0,-1.4463859007967552e+23,1.1957275926709881e+30,33068801,794.809570979327,"(33068801,33068803,33068807,33068809)",5,101,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2080,33068801,33074051,5250,"(33068801,33068803,33068807,33068809)","(33074051,33074053,33074057,33074059)",ABCE,CEAB,ABCECEAB,5,11,101,311,1093719541512877,1093719409195657,1093719541481377,1093719409227157,2,2,2,2,103.88508199535096,69.2567212899556,86.57090164265328,33071430.09586959,33071426.09586959,33071426.09586959,33071428.09586959,33071432.09586959,33071434.09586959,1.0,-132285720.38347836,6562316931515913.0,-1.4468347044504575e+23,1.1962223197127752e+30,33074051,2624.904130410403,"(33074051,33074053,33074057,33074059)",11,311,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2081,33074051,33081401,7350,"(33074051,33074053,33074057,33074059)","(33081401,33081403,33081407,33081409)",CEAB,ABCE,CEABABCE,11,5,311,101,1094136274580677,1094136142313857,1094136274624777,1094136142269757,2,2,2,2,103.88622484890257,69.25748319223888,86.57185402057073,33077729.995783363,33077725.995783363,33077725.995783363,33077727.995783363,33077731.995783363,33077733.995783363,1.0,-132310919.98313345,6564817330043659.0,-1.4476617007654816e+23,1.1971340715789174e+30,33074051,3674.9957833625376,"(33074051,33074053,33074057,33074059)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2082,33081401,33113651,32250,"(33081401,33081403,33081407,33081409)","(33113651,33113653,33113657,33113659)",ABCE,CEAB,ABCECEAB,5,11,101,11,1095446298377077,1095446165793457,1095446298183577,1095446165986957,2,2,2,2,103.88981463949628,69.25987638628139,86.57484551288883,33097526.272270437,33097522.272270437,33097522.272270437,33097524.272270437,33097528.272270437,33097530.272270437,1.0,-132390105.08908175,6572677472061771.0,-1.4502624354048212e+23,1.2000024764374385e+30,33081401,16121.27227043733,"(33081401,33081403,33081407,33081409)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2083,33113651,33119081,5430,"(33113651,33113653,33113657,33113659)","(33119081,33119083,33119087,33119089)",CEAB,ABCE,CEABABCE,11,5,11,401,1096694020822117,1096693888389217,1096694020854697,1096693888356637,2,2,2,2,103.89322972039625,69.26215310662917,86.57769141351271,33116370.08865784,33116366.08865784,33116366.08865784,33116368.08865784,33116372.08865784,33116374.08865784,1.0,-132465480.35463136,6580163807093690.0,-1.4527409325313672e+23,1.2027376591162557e+30,33119081,2714.9113421589136,"(33119081,33119083,33119087,33119089)",5,401,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2084,33119081,33133811,14730,"(33119081,33119083,33119087,33119089)","(33133811,33133813,33133817,33133819)",ABCE,CEAB,ABCECEAB,5,11,401,11,1097361701656357,1097361569062177,1097361701567977,1097361569150557,2,2,2,2,103.89505560142786,69.26337036080949,86.57921298111867,33126449.381403457,33126445.381403457,33126445.381403457,33126447.381403457,33126451.381403457,33126453.381403457,1.0,-132505797.52561383,6584169891712093.0,-1.4540678042424e+23,1.2042025878590974e+30,33119081,7364.381403457373,"(33119081,33119083,33119087,33119089)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2085,33133811,33185231,51420,"(33133811,33133813,33133817,33133819)","(33185231,33185233,33185237,33185239)",CEAB,CEAB,CEABCEAB,11,11,11,191,1099553304583429,1099553569859629,1099553702497741,1099553171945341,2,2,2,2,103.90104181963667,69.26736069036517,86.58420125500092,33159514.632966127,33159510.632966127,33159510.632966127,33159512.632966127,33159516.632966127,33159518.632966127,1.0,-132638058.53186451,6597320464163348.0,-1.4584262964652674e+23,1.2090177029685548e+30,33133811,25699.632966127247,"(33133811,33133813,33133817,33133819)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2086,33185231,33201821,16590,"(33185231,33185233,33185237,33185239)","(33201821,33201823,33201827,33201829)",CEAB,ABCE,CEABABCE,11,5,191,401,1101810431391157,1101810298716577,1101810431490697,1101810298617037,2,2,2,2,103.90719308521365,69.27146201652018,86.58932755086691,33193529.163397577,33193525.163397577,33193525.163397577,33193527.163397577,33193531.163397577,33193533.163397577,1.0,-132774116.6535903,6610862269927932.0,-1.4629189970137081e+23,1.2139861097765602e+30,33185231,8294.16339757666,"(33185231,33185233,33185237,33185239)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2087,33201821,33231041,29220,"(33201821,33201823,33201827,33201829)","(33231041,33231043,33231047,33231049)",ABCE,ABCE,ABCEABCE,5,5,401,221,1103331606388621,1103331074925661,1103331207791389,1103331473522869,2,2,2,2,103.91133134831455,69.27422134042494,86.59277634436975,33216432.586950324,33216428.586950324,33216428.586950324,33216430.586950324,33216434.586950324,33216436.586950324,1.0,-132865730.3478013,6619988362820472.0,-1.4659493145334703e+23,1.2173401645521652e+30,33201821,14607.586950324476,"(33201821,33201823,33201827,33201829)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
2088,33231041,33231221,180,"(33231041,33231043,33231047,33231049)","(33231221,33231223,33231227,33231229)",ABCE,ABCE,ABCEABCE,5,5,221,401,1104308599229221,1104308067531061,1104308200455589,1104308466304669,2,2,2,2,103.91398665339321,69.2759915436153,86.59498909850426,33231135.79987802,33231131.79987802,33231131.79987802,33231133.79987802,33231137.79987802,33231139.79987802,1.0,-132924543.19951208,6625850319299588.0,-1.4678968783353893e+23,1.2194970126044976e+30,33231221,89.20012198016047,"(33231221,33231223,33231227,33231229)",5,401,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
