u,v,weight,contexts
11,719,6.405587157258777,6
11,743,6.405587157258777,6
11,827,6.405587157258777,6
11,839,6.405587157258777,6
11,863,6.405587157258777,6
11,887,6.405587157258777,6
11,911,6.405587157258777,6
23,719,6.405587157258777,6
23,743,6.405587157258777,6
23,827,6.405587157258777,6
23,839,6.405587157258777,6
23,863,6.405587157258777,6
23,887,6.405587157258777,6
23,911,6.405587157258777,6
47,719,6.405587157258777,6
47,743,6.405587157258777,6
47,827,6.405587157258777,6
47,839,6.405587157258777,6
47,863,6.405587157258777,6
47,887,6.405587157258777,6
47,911,6.405587157258777,6
59,719,6.405587157258777,6
59,743,6.405587157258777,6
59,827,6.405587157258777,6
59,839,6.405587157258777,6
59,863,6.405587157258777,6
59,887,6.405587157258777,6
59,911,6.405587157258777,6
71,719,6.405587157258777,6
71,743,6.405587157258777,6
71,827,6.405587157258777,6
71,839,6.405587157258777,6
71,863,6.405587157258777,6
71,887,6.405587157258777,6
71,911,6.405587157258777,6
83,719,6.405587157258777,6
83,743,6.405587157258777,6
83,827,6.405587157258777,6
83,839,6.405587157258777,6
83,863,6.405587157258777,6
83,887,6.405587157258777,6
83,911,6.405587157258777,6
107,719,6.405587157258777,6
107,743,6.405587157258777,6
107,827,6.405587157258777,6
107,839,6.405587157258777,6
107,863,6.405587157258777,6
107,887,6.405587157258777,6
107,911,6.405587157258777,6
131,719,6.405587157258777,6
131,743,6.405587157258777,6
131,827,6.405587157258777,6
131,839,6.405587157258777,6
131,863,6.405587157258777,6
131,887,6.405587157258777,6
131,911,6.405587157258777,6
167,719,6.405587157258777,6
167,743,6.405587157258777,6
167,827,6.405587157258777,6
167,839,6.405587157258777,6
167,863,6.405587157258777,6
167,887,6.405587157258777,6
167,911,6.405587157258777,6
179,719,6.405587157258777,6
179,743,6.405587157258777,6
179,827,6.405587157258777,6
179,839,6.405587157258777,6
179,863,6.405587157258777,6
179,887,6.405587157258777,6
179,911,6.405587157258777,6
191,719,6.405587157258777,6
191,743,6.405587157258777,6
191,827,6.405587157258777,6
191,839,6.405587157258777,6
191,863,6.405587157258777,6
191,887,6.405587157258777,6
191,911,6.405587157258777,6
227,719,6.405587157258777,6
227,743,6.405587157258777,6
227,827,6.405587157258777,6
227,839,6.405587157258777,6
227,863,6.405587157258777,6
227,887,6.405587157258777,6
227,911,6.405587157258777,6
239,719,6.405587157258777,6
239,743,6.405587157258777,6
239,827,6.405587157258777,6
239,839,6.405587157258777,6
239,863,6.405587157258777,6
239,887,6.405587157258777,6
239,911,6.405587157258777,6
251,719,6.405587157258777,6
251,743,6.405587157258777,6
251,827,6.405587157258777,6
251,839,6.405587157258777,6
251,863,6.405587157258777,6
251,887,6.405587157258777,6
251,911,6.405587157258777,6
263,719,6.405587157258777,6
263,743,6.405587157258777,6
263,827,6.405587157258777,6
263,839,6.405587157258777,6
263,863,6.405587157258777,6
263,887,6.405587157258777,6
263,911,6.405587157258777,6
311,719,6.405587157258777,6
311,743,6.405587157258777,6
311,827,6.405587157258777,6
311,839,6.405587157258777,6
311,863,6.405587157258777,6
311,887,6.405587157258777,6
311,911,6.405587157258777,6
347,719,6.405587157258777,6
347,743,6.405587157258777,6
347,827,6.405587157258777,6
347,839,6.405587157258777,6
347,863,6.405587157258777,6
347,887,6.405587157258777,6
347,911,6.405587157258777,6
359,719,6.405587157258777,6
359,743,6.405587157258777,6
359,827,6.405587157258777,6
359,839,6.405587157258777,6
359,863,6.405587157258777,6
359,887,6.405587157258777,6
359,911,6.405587157258777,6
383,719,6.405587157258777,6
383,743,6.405587157258777,6
383,827,6.405587157258777,6
383,839,6.405587157258777,6
383,863,6.405587157258777,6
383,887,6.405587157258777,6
383,911,6.405587157258777,6
