center,orientation,orient_sign,idx_E,idx_A,idx_B,idx_C,dEA,dAB,dBC,dCE,idx_spread,idx_var,cyc_sum_abs,cyc_signed,cyc_energy,cyc_skew,cyc_balance,dir_obs,dir_obs2,dir_obs3,theta_log12,theta_res,spread_res,var_res,dir_res,dir2_res,dir3_res,energy_res,bin,master_pc1,master_eq,master_or,master_pc1_res,master_eq_res,master_or_res
51345,ABCE,1,1293,1315,1323,1321,22,8,-2,-28,30,142.0,60,40,1336,-12,40,1.2903225806451613,-0.3870967741935484,1.2903225806451613,0.0065607956656084,-0.0005705442830686,9.877338930726204,1180.0352530768107,1.1358070748241778,-0.3669241395672891,1.1358070748241778,13229.03459327307,5,-0.713201539117013,0.01566251382072359,-0.09052657495574,-0.7132015391170091,0.015662513820722007,-0.3187629093297753
55335,CEAB,-1,1391,1409,1408,1411,18,-1,3,-20,20,64.1875,42,-42,734,0,-42,-2.0,0.0,-2.0,0.0027216742396409,-0.0042918863865838,-2.9326122402233423,986.5446717328286,-2.151034755609736,0.0198816834388464,-2.151034755609736,11367.101277773889,5,-0.450688045940729,0.21052585512909222,-0.20404428283212492,-0.4506880459407252,0.21052585512909067,-0.4277421344081894
62985,ABCE,1,1565,1582,1579,1592,17,-3,13,-27,27,93.25,60,60,1196,0,60,2.142857142857143,0.0,2.142857142857143,0.0032755076372176,-0.0035342614898427,-0.7946215452868799,815.451413262378,1.9978450683853048,0.0193782556942131,1.9978450683853048,9649.060725095338,6,-0.40035871565695336,0.18846631353976429,0.18236249956735104,-0.4003587156569497,0.1884663135397628,-0.03348249469833242
67215,CEAB,-1,1663,1680,1669,1685,17,-11,16,-22,22,75.6875,66,-66,1150,0,-66,-2.869565217391304,0.0,-2.869565217391304,0.0009094665338873,-0.0057980065620421,-8.235176020170037,697.4178936985214,-3.011554121712772,0.019125553003236,-3.011554121712772,8508.758474228533,6,-0.24422148552283354,0.1205322346419721,-0.12264407822360855,-0.24422148552282996,0.12053223464197065,-0.3345472194719583
69495,CEAB,-1,1707,1724,1723,1746,17,-1,23,-39,39,192.5,80,-80,2340,0,-80,-2.0,0.0,-2.0,0.005225749350848,-0.0014292247046202,7.5123143105068095,762.6679619701699,-2.1404373922022684,0.0189958642103121,-2.1404373922022684,9137.154885995418,6,-0.4901964778411668,0.2272915719605645,-0.21445977371673977,-0.49019647784116327,0.22729157196056304,-0.42433992835689366
72225,ABCE,1,1768,1792,1789,1799,24,-3,10,-31,31,133.5,68,68,1646,0,68,2.125,0.0,2.125,0.0034726603910052,-0.0031216733056212,-1.9344290039077023,644.1094569901171,1.9863547215359811,0.0188460638545044,1.9863547215359811,7794.460303807861,7,-0.30203340242843263,0.14551589514723395,0.14267395603476526,-0.30203340242842913,0.1455158951472325,-0.06486949620520752
77265,ABCE,1,1876,1906,1899,1910,30,-7,11,-34,34,173.1875,82,82,2226,0,82,2.342857142857143,0.0,2.342857142857143,0.0031023363594809,-0.003385837667547,-1.4671612499866953,579.5312281712612,2.2073492172381544,0.0185838167870058,2.2073492172381544,7238.827140831701,7,-0.2803714711749853,0.13597296386462432,0.13357807478289857,-0.28037147117498185,0.1359729638646229,-0.06987464383524719
79695,CEAB,-1,1928,1961,1959,1960,33,-2,1,-32,33,192.5,68,-68,2118,0,-68,-2.0,0.0,-2.0,0.0034304271957756,-0.0030090132287744,-3.6298359920062,550.9795571584687,-2.1340676940606125,0.0184634297851736,-2.1340676940606125,6609.503974185794,7,-0.23001329742033752,0.11401941450424316,-0.11385089901580035,-0.23001329742033413,0.11401941450424177,-0.31542572759413184
81045,ABCE,1,1961,1993,1989,1990,32,-4,1,-29,32,167.1875,66,66,1882,0,66,2.0,0.0,2.0,0.0026708187687976,-0.0037421856067662,-5.26054098552607,499.70264030356896,1.866713574511641,0.0183981246052584,1.866713574511641,6090.7068061058735,8,-0.1836654704485568,0.09388298995365271,0.09586499959895593,-0.18366547044855344,0.09388298995365134,-0.10469114801677469
82725,ABCE,1,1994,2034,2033,2023,40,-1,-10,-29,40,261.5,80,60,2542,20,60,1.4634146341463414,0.4878048780487805,1.4634146341463414,0.003027197878669,-0.0033535165969601,1.9690942319113205,562.3013080835939,1.3310824769767222,0.5061232366600441,1.3310824769767222,6405.288613550618,8,-0.3074325206487859,0.5369163405853752,0.6394707258517233,-0.30743252064878257,0.5369163405853739,0.44015883021800895
88815,CEAB,-1,2128,2163,2155,2157,35,-8,2,-29,35,181.1875,74,-74,2134,0,-74,-2.055555555555556,0.0,-2.055555555555556,0.0019254147319279,-0.0043435076787938,-5.69801436702528,372.1911686617088,-2.1845839048458253,0.0180421977932955,-2.1845839048458253,4801.40342714753,8,-0.1180872159736964,0.0652536631954451,-0.06932497414365232,-0.11808721597369312,0.06525366319544375,-0.2643290986595848
97845,ABCE,1,2329,2360,2363,2351,31,3,-12,-22,34,177.1875,68,38,1598,18,38,1.0857142857142856,0.5142857142857142,1.0857142857142856,0.0022127734899853,-0.0039037604331072,-10.333662801212393,218.5213666893496,0.961189496552089,0.5319514655984167,0.961189496552089,2635.241795503636,9,0.028271946172954587,0.41202275911196967,0.5359675028143011,0.028271946172957748,0.4120227591119684,0.34683548314083523
99135,CEAB,-1,2354,2392,2391,2381,38,-1,-10,-27,38,235.25,76,-56,2274,-20,-56,-1.435897435897436,-0.5128205128205128,-1.435897435897436,0.0022989757711332,-0.0037969447193513,-6.825453192664391,256.3381878694759,-1.559813033153868,-0.4952056830326505,-1.559813033153868,3090.731522998307,9,-0.03463509902981832,-0.3805519975646457,0.4875534008018047,-0.034635099029815174,-0.38055199756464697,0.2992156946576583
101115,CEAB,-1,2399,2431,2430,2423,32,-1,-7,-24,32,167.1875,64,-50,1650,-14,-50,-1.5151515151515151,-0.4242424242424242,-1.5151515151515151,0.0019129728763076,-0.0041518244781479,-13.567981598393873,157.70780391255775,-1.6381473256401835,-0.4067044781824959,-1.6381473256401835,2133.794678488327,10,0.10274336826806507,-0.3695120431614409,0.44954992548698247,0.1027433682680682,-0.36951204316144215,0.26241151149824715
109845,ABCE,1,2586,2614,2627,2612,28,13,-15,-26,41,221.1875,82,26,1854,4,26,0.6190476190476191,0.0952380952380952,0.6190476190476191,0.0034503775778173,-0.0024840914703512,-7.677323452586322,83.7046187846191,0.4999034207961004,0.1124540902570579,0.4999034207961004,943.6197789831348,10,0.06369643252369508,0.06195559842198568,0.09251813651125422,0.06369643252369811,0.061955598421984434,-0.0895982348654401
116535,CEAB,-1,2721,2761,2766,2759,40,5,-7,-38,45,321.6875,90,-66,3118,-4,-66,-1.434782608695652,-0.0869565217391304,-1.434782608695652,0.0036544775569773,-0.0021869469135852,-5.89715894111535,92.8200022592207,-1.5511770464084411,-0.0699703754726748,-1.5511770464084411,1212.2840892245094,11,0.0320002992438369,-0.06988646491525938,0.08136975960992271,0.03200029924383986,-0.0698864649152606,-0.09716125224765595
119295,CEAB,-1,2776,2819,2826,2819,43,7,-7,-43,50,393.5,100,-72,3796,0,-72,-1.411764705882353,0.0,-1.411764705882353,0.0042592310355726,-0.0015453545571769,-1.7760521601622656,128.45084816619692,-1.5270704386420135,0.0168951428965982,-1.5270704386420135,1496.203630143316,11,-0.039953030029646903,0.030687710556542014,-0.03425245119667166,-0.03995303002964397,0.030687710556540803,-0.211363921747933
122205,ABCE,1,2836,2883,2890,2886,47,7,-4,-50,54,481.1875,108,86,4774,-6,86,1.5636363636363635,-0.109090909090909,1.5636363636363635,0.0048273337926034,-0.000939322624298,1.3190425485815709,178.8858474919033,1.4494515575733171,-0.092289462935987,1.4494515575733171,2068.4598095345546,12,-0.10686542831808815,-0.027436710193547185,-0.05147763339430669,-0.10686542831808524,-0.027436710193548385,-0.22712754933187307
135465,ABCE,1,3114,3171,3170,3164,57,-1,-6,-50,57,560.6875,114,102,5786,12,102,1.7586206896551724,0.2068965517241379,1.7586206896551724,0.0036521729259063,-0.001952362215155,0.4511915591406321,99.15689504297,1.6492270782889444,0.2232975084151332,1.6492270782889444,1346.1825838785871,13,-0.0608896585065344,0.20457954282154484,0.2522800659771882,-0.0608896585065316,0.20457954282154367,0.0828772960264185
144165,ABCE,1,3311,3349,3341,3352,38,-8,11,-41,41,263.6875,98,98,3310,0,98,2.333333333333333,0.0,2.333333333333333,0.0021099508560951,-0.0033966235101551,-17.88593339756904,-294.0562113086089,2.22683477162878,0.016158963417832,2.22683477162878,-2177.743666899661,14,0.36570653457386126,-0.14572321145656653,-0.12198660451774274,0.365706534573864,-0.14572321145656766,-0.287614575275418
157275,CEAB,-1,3587,3628,3625,3623,41,-3,-2,-36,41,278.6875,82,-78,2990,-4,-78,-1.8571428571428568,-0.0952380952380952,-1.8571428571428568,0.001931102782878,-0.0034384930890751,-21.153933861750787,-413.5909418178368,-1.9595932725936036,-0.0794175108730202,-1.9595932725936036,-3963.058332313577,15,0.47924128223884976,-0.27121855709778814,0.26417538318197914,0.4792412822388524,-0.27121855709778925,0.10382571193490978
165705,ABCE,1,3757,3799,3800,3795,42,1,-5,-38,43,318.6875,86,74,3234,8,74,1.681818181818182,0.1818181818181818,1.681818181818182,0.0022693318343083,-0.0030180914192519,-21.114388723145623,-454.29756023605,1.5817962262437104,0.1974357745171776,1.5817962262437104,-4598.092252525436,16,0.5013145525227616,-0.05977781004305434,0.009022598935723252,0.5013145525227641,-0.05977781004305541,-0.14816065050422553
166845,ABCE,1,3781,3817,3823,3819,36,6,-4,-38,42,285.0,84,64,2792,-4,64,1.4883720930232558,-0.0930232558139534,1.4883720930232558,0.0026163464347687,-0.0026602867023304,-22.37181676529528,-498.5826757063385,1.3886690193999576,-0.0774323180245914,1.3886690193999576,-5155.518516868129,16,0.5428266237741928,-0.29716824353274207,-0.2874835451165749,0.5428266237741953,-0.2971682435327431,-0.44425101055533167
171165,ABCE,1,3868,3908,3910,3912,40,2,2,-44,44,332.75,88,84,3544,-4,84,1.8666666666666667,-0.0888888888888888,1.8666666666666667,0.002691722355237,-0.0025446803793302,-21.331624177569893,-490.3453480472394,1.7681525282418058,-0.0733973325795952,1.7681525282418058,-4833.879495268764,17,0.5195517111046473,-0.28383885448967616,-0.2742533279213904,0.5195517111046498,-0.2838388544896772,-0.4294705637778654
187635,CEAB,-1,4209,4265,4252,4247,56,-13,-5,-38,56,434.1875,112,-102,4774,-10,-102,-1.7894736842105263,-0.175438596491228,-1.7894736842105263,0.0010994694012168,-0.0039923484105437,-12.781097011028706,-530.9133046359611,-1.8837148824441527,-0.1603042094549165,-1.8837148824441527,-5150.563220137714,18,0.41949819664189614,-0.3096518323084243,0.32631525195264194,0.4194981966418986,-0.3096518323084253,0.1766694200687954
194865,ABCE,1,4359,4401,4416,4386,42,15,-30,-27,57,443.25,114,24,3618,30,24,0.4137931034482758,0.5172413793103449,0.4137931034482758,0.002122624311526,-0.0029096910130075,-13.200693254040786,-580.2917381911412,0.3213103912601851,0.532228776884056,0.3213103912601851,-6943.08552686662,19,0.47313383642914797,0.21987397215173382,0.35727574093763137,0.47313383642915036,0.21987397215173282,0.20992276495661433
195735,CEAB,-1,4377,4422,4430,4403,45,8,-27,-26,53,416.5,106,-36,3494,-38,-36,-0.6666666666666666,-0.7037037037037037,-0.6666666666666666,0.001614141145266,-0.0034111634327706,-17.36795398298858,-613.9274095184257,-0.7589421891983543,-0.6887336248322526,-0.7589421891983543,-7142.082333556607,19,0.5483540867429195,-0.7873591699195194,0.9159601266246277,0.5483540867429219,-0.7873591699195204,0.768877301224501
201495,CEAB,-1,4497,4536,4544,4521,39,8,-23,-24,47,320.25,94,-32,2690,-30,-32,-0.6666666666666666,-0.625,-0.6666666666666666,0.0014463602012912,-0.0035332999858207,-24.45692704766219,-755.0074820332275,-0.7575932535783715,-0.6101426768267628,-0.7575932535783715,-8434.358947772611,20,0.7083427770356725,-0.7940046273386877,0.8969162877780381,0.7083427770356748,-0.7940046273386887,0.7515923134115416
201825,ABCE,1,4507,4544,4549,4530,37,5,-19,-23,42,265.25,84,36,2284,28,36,0.8372093023255814,0.6511627906976745,0.8372093023255814,0.0012008434117662,-0.0037762413983619,-29.5183697815863,-812.5369130234703,0.7463588259211683,0.6660137518968752,0.7463588259211683,-8867.908802825847,20,0.795929489023052,0.18661635388007874,0.37145530958128575,0.7959294890230544,0.18661635388007777,0.22623057423141618
217365,ABCE,1,4820,4857,4864,4854,37,7,-10,-34,44,288.6875,88,54,2674,6,54,1.2,0.1333333333333333,1.2,0.0018524100753941,-0.003007935806778,-30.30349946713561,-903.7556610214172,1.1125995268702178,0.147895913439835,1.1125995268702178,-9726.712595250308,21,0.8502211796839055,-0.25043090716767735,-0.1782704144689094,0.8502211796839078,-0.2504309071676783,-0.3189967573560687
225345,ABCE,1,4977,5029,5029,5014,52,0,-15,-37,52,451.6875,104,74,4298,30,74,1.3962264150943395,0.5660377358490566,1.3962264150943395,0.0015668921493131,-0.0032367114069657,-23.657244434984264,-796.4856758803173,1.3105028565428356,0.5804601449412283,1.3105028565428356,-8709.708333580347,22,0.7084368638504617,0.15634772588870924,0.3168184313840168,0.7084368638504639,0.1563477258887083,0.17827858494310872
240045,ABCE,1,5265,5318,5324,5319,53,6,-5,-54,59,579.25,118,96,5786,-2,96,1.6,-0.0333333333333333,1.6,0.0026612449586989,-0.0020429048130878,-19.02998926294173,-766.6026558850272,1.5172156142521147,-0.0191566057078928,1.5172156142521147,-8285.605916153563,24,0.6309545721025418,-0.2886167768049651,-0.2653499122817613,0.6309545721025439,-0.288616776804966,-0.40005742821921075
243705,ABCE,1,5338,5393,5397,5397,55,4,0,-59,59,626.1875,118,110,6522,-8,110,1.8333333333333333,-0.1333333333333333,1.8333333333333333,0.0027736807859794,-0.0019066542961634,-19.598154486319544,-743.0549797389808,1.7512527467267789,-0.1192154353231892,1.7512527467267789,-7804.361337188102,24,0.6229568139572083,-0.3650376369774757,-0.36368934853957446,0.6229568139572104,-0.3650376369774766,-0.49747919440525745
247605,ABCE,1,5422,5470,5478,5471,48,8,-7,-49,56,497.1875,112,82,4818,-2,82,1.4385964912280702,-0.0350877192982456,1.4385964912280702,0.0024282559765383,-0.0022270932251854,-23.194261701737844,-896.5950997481093,1.3572543161417745,-0.0210315441051897,1.3572543161417745,-9775.64546229308,24,0.7526371661418789,-0.34284897647097984,-0.3145165026518691,0.752637166141881,-0.3428489764709807,-0.447343548035148
247995,CEAB,-1,5430,5481,5485,5478,51,4,-7,-48,55,500.25,110,-88,4970,-6,-88,-1.5714285714285714,-0.1071428571428571,-1.5714285714285714,0.0021732524667995,-0.0024796198266111,-24.253355193448414,-895.9653187973461,-1.6526975460671576,-0.0930928006759055,-1.6526975460671576,-9650.14195792797,24,0.7646320658274623,-0.4055845580095268,0.392243186529196,0.7646320658274645,-0.4055845580095277,0.259511585792206
257865,ABCE,1,5631,5679,5675,5678,48,-4,3,-47,48,404.6875,102,102,4538,0,102,2.0816326530612246,0.0,2.0816326530612246,0.0016550197254264,-0.0029364313442852,-32.718728196626714,-1051.8532576211292,2.0021788691786564,0.0138983271345399,2.0021788691786564,-10739.189769087456,25,0.9427116597747873,-0.39740779675789095,-0.3505916467512861,0.9427116597747894,-0.39740779675789184,-0.4809564554114984
260415,CEAB,-1,5679,5727,5723,5737,48,-4,14,-58,58,494.75,124,-124,5880,0,-124,-2.101694915254237,0.0,-2.101694915254237,0.0021668011142584,-0.0024091633666723,-23.088203562699743,-977.0010580324174,-2.180691021625607,0.013860070492364,-2.180691021625607,-9562.856107984851,26,0.7665144174215486,-0.3209277264646516,0.2836417169023886,0.7665144174215507,-0.3209277264646525,0.15387366508639927
266685,ABCE,1,5802,5852,5855,5857,50,3,2,-55,55,523.25,110,104,5538,-6,104,1.8571428571428568,-0.1071428571428571,1.8571428571428568,0.0023038587531352,-0.002234662649888,-26.98151164445304,-985.2761329926608,1.779253311741806,-0.0933752825805999,1.779253311741806,-10305.39994121641,26,0.8384742827845475,-0.4377990054518492,-0.42079953581595597,0.8384742827845495,-0.43779900545185,-0.5491247642105848
268815,CEAB,-1,5848,5900,5899,5898,52,-1,-1,-50,52,488.1875,104,-102,5206,-2,-102,-1.9245283018867925,-0.0377358490566037,-1.9245283018867925,0.001865341520543,-0.0026606600375307,-30.280207139073767,-1032.63511774337,-2.0020478464078466,-0.0239992023658815,-2.0020478464078466,-10771.329814714887,26,0.905299439450535,-0.4114159534970387,0.3754675862250173,0.905299439450537,-0.4114159534970395,0.24762479481298902
276045,ABCE,1,5997,6041,6040,6049,44,-1,9,-52,52,414.6875,106,106,4722,0,106,2.0,0.0,2.0,0.0019075117484755,-0.0025767206829222,-31.276725067425147,-1147.1590626319255,1.923714864825799,0.0136334640882878,1.923714864825799,-11702.151151114784,27,0.9674287113779698,-0.4082405876368288,-0.3614349186216028,0.9674287113779718,-0.40824058763682963,-0.4876681875898073
284745,ABCE,1,6156,6221,6218,6227,65,-3,9,-71,71,827.25,148,148,9356,0,148,2.055555555555556,0.0,2.055555555555556,0.0025985312008946,-0.0018368663230312,-13.441816719988507,-782.5602313076613,1.9807136458216077,0.0135128268319316,1.9807136458216077,-7590.558018483418,28,0.543124904908278,-0.22433223413930928,-0.19840975561744217,0.54312490490828,-0.2243322341393101,-0.32276123088122743
285285,ABCE,1,6164,6231,6229,6241,67,-2,12,-77,77,930.6875,158,158,10566,0,158,2.025641025641025,0.0,2.025641025641025,0.0029023254382053,-0.0015300903255528,-7.512954847634973,-682.0512954057224,1.950887236318348,0.0135054609663169,1.950887236318348,-6412.455119739359,28,0.4112996455288698,-0.16715367318358,-0.14787330704471213,0.4112996455288717,-0.16715367318358082,-0.27210988381063694
294315,CEAB,-1,6359,6408,6393,6401,49,-15,8,-42,49,353.6875,114,-114,4454,0,-114,-2.28,0.0,-2.28,0.000760167403304,-0.0036232060358665,-36.68299500860702,-1307.218680773815,-2.353304434052886,0.0133843113258267,-2.353304434052886,-13049.080812356842,29,1.1105763393502368,-0.47046896969785473,0.41662531229731853,1.1105763393502388,-0.47046896969785557,0.2942785218018477
295875,CEAB,-1,6387,6435,6424,6433,48,-11,9,-46,48,374.6875,114,-114,4622,0,-114,-2.326530612244898,0.0,-2.326530612244898,0.0010978639346033,-0.0032771897542125,-37.88148564146471,-1294.3900026854233,-2.3995891714514905,0.0133637589810325,-2.3995891714514905,-12970.08056571106,29,1.1221263623547537,-0.47552409219100467,0.4208087188204359,1.1221263623547557,-0.4755240921910055,0.29878251977584025
299475,CEAB,-1,6457,6504,6495,6501,47,-9,6,-44,47,357.1875,106,-106,4262,0,-106,-2.208333333333333,0.0,-2.208333333333333,0.0010851013373922,-0.003270919144553,-39.33557538166437,-1330.583647773403,-2.280829401285464,0.0133167411002704,-2.280829401285464,-13533.686520796247,29,1.16325004607641,-0.49339409102439324,0.43693088549261555,1.163250046076412,-0.493394091024394,0.31563810790243424
300495,CEAB,-1,6476,6522,6517,6521,46,-5,4,-45,46,366.5,100,-100,4182,0,-100,-2.127659574468085,0.0,-2.127659574468085,0.0012920212402445,-0.0030586480860101,-40.46324198634275,-1326.5268362115428,-2.1999974989030617,0.0133035220982435,-2.1999974989030617,-13670.93000964186,30,1.1806712262944041,-0.5009843967824824,0.44361380700829833,1.1806712262944061,-0.5009843967824832,0.32252722968778663
301995,CEAB,-1,6507,6555,6555,6546,48,0,-9,-39,48,393.1875,96,-78,3906,-18,-78,-1.5918367346938775,-0.3673469387755102,-1.5918367346938775,0.0012432831826671,-0.0030995497030021,-38.65020192922989,-1307.5359708381352,-1.663943067609604,-0.3540627750981331,-1.663943067609604,-14030.759601822185,30,1.1603954668179712,-0.7854245609777342,0.8113402896404325,1.1603954668179732,-0.7854245609777349,0.6905556800172513
326145,ABCE,1,6991,7025,7038,7048,34,13,10,-57,57,463.25,114,88,4674,-26,88,1.5172413793103448,-0.4482758620689655,1.5172413793103448,0.0023544726066264,-0.0018672861539503,-32.53875972096924,-1356.3875739208245,1.4487131684088888,-0.4352907887559001,1.4487131684088888,-14557.938761226342,32,1.1003964243264799,-0.8241090899495487,-0.8727585050057358,1.1003964243264817,-0.8241090899495495,-0.9888776706225275
334425,ABCE,1,7150,7181,7198,7222,31,17,24,-72,72,687.1875,144,110,7010,-34,110,1.5068493150684932,-0.4657534246575342,1.5068493150684932,0.0030193481469479,-0.0011629548213095,-18.48008666631036,-1171.201955476707,1.43948714719217,-0.4528658192988313,1.43948714719217,-12644.013419132789,33,0.8200805869960459,-0.7165013858393301,-0.7841129368922637,0.8200805869960477,-0.7165013858393309,-0.8987117215882534
340935,CEAB,-1,7284,7311,7319,7347,27,8,28,-63,63,504.1875,126,-110,5546,16,-110,-1.71875,0.25,-1.71875,0.0022888104028766,-0.0018631511639036,-28.203964634311035,-1384.0020514111866,-1.7852154838285414,0.2628126527557861,-1.7852154838285414,-14432.587731195195,34,1.0420331188234861,-0.24147120596944416,0.1390146023420925,1.042033118823488,-0.2414712059694449,0.025584986612299118
346395,CEAB,-1,7384,7422,7427,7456,38,5,29,-72,72,656.1875,144,-134,7494,10,-134,-1.8356164383561644,0.136986301369863,-1.8356164383561644,0.0024735434804228,-0.0016534138837156,-19.800508976977937,-1256.5601667655524,-1.9013429691850157,0.1497371860470299,-1.9013429691850157,-12752.067856568552,34,0.8591983301056794,-0.25240063471162677,0.18413833260883958,0.8591983301056811,-0.2524006347116275,0.07167222338599578
347985,ABCE,1,7414,7457,7463,7481,43,6,18,-67,67,604.6875,134,122,6698,-12,122,1.7941176470588236,-0.1764705882352941,1.7941176470588236,0.0023152577462381,-0.0018044922413628,-24.972460858846887,-1315.1389601566011,1.728604116923838,-0.1637375079971242,1.728604116923838,-13625.168094775276,34,0.9649756108356843,-0.5485300048238752,-0.544282162975322,0.9649756108356861,-0.5485300048238759,-0.6564705447180554
354255,CEAB,-1,7540,7579,7587,7607,39,8,20,-67,67,591.6875,134,-118,6474,16,-118,-1.7352941176470589,0.2352941176470588,-1.7352941176470589,0.0023453557090427,-0.0017462901547444,-25.642962386404378,-1355.7416925627483,-1.7999770823409735,0.2479577720469359,-1.7999770823409735,-14149.809337725168,35,0.993804138153424,-0.23239584612368774,0.13589813272955817,0.9938041381534257,-0.23239584612368847,0.024792709182074976
358905,ABCE,1,7627,7666,7683,7701,39,17,18,-74,74,748.1875,148,114,7610,-34,114,1.52,-0.4533333333333333,1.52,0.0028854151007892,-0.0011857073935532,-19.132604072248824,-1219.398914990701,1.4559235655615073,-0.4407203779745556,1.4559235655615073,-13233.35616794433,35,0.8536971526999384,-0.7213596295030065,-0.7850511118377053,0.8536971526999401,-0.7213596295030072,-0.8953656923302099
361215,CEAB,-1,7671,7706,7722,7738,35,16,16,-67,67,615.6875,134,-102,6226,32,-102,-1.5,0.4705882352941176,-1.5,0.0025850581709022,-0.0014759674914783,-26.373491897068888,-1361.8156144986488,-1.5637780412294584,0.4831762483694175,-1.5637780412294584,-14725.36608602642,36,1.0167074204258586,-0.054594097632432254,-0.09459030225796175,1.0167074204258604,-0.054594097632432975,-0.20451581362339782
375255,CEAB,-1,7952,7993,7982,8004,41,-11,22,-52,52,375.6875,126,-126,4990,0,-126,-2.3773584905660377,0.0,-2.3773584905660377,0.001050569268403,-0.0029504439657545,-42.80525419155023,-1660.7573914514105,-2.439362975386226,0.0124397639014426,-2.439362975386226,-16603.343438993383,37,1.3593487000580478,-0.5789224787618751,0.5149085941659487,1.3593487000580493,-0.5789224787618757,0.40729558865878734
388695,CEAB,-1,8204,8256,8241,8258,52,-15,17,-54,54,469.1875,138,-138,6134,0,-138,-2.5090909090909093,0.0,-2.5090909090909093,0.0009475299996755,-0.0029981028869425,-42.12650540250935,-1621.6497263208862,-2.569458730086045,0.0123029573929618,-2.569458730086045,-16051.769540927566,38,1.328400739177432,-0.5656273457553767,0.5027616800614779,1.3284007391774335,-0.5656273457553773,0.3972826888228669
389565,ABCE,1,8222,8273,8257,8277,51,-16,20,-55,55,470.1875,142,142,6282,0,142,2.5357142857142856,0.0,2.5357142857142856,0.0009453419406326,-0.0029967723349892,-41.21045159003325,-1624.1055635643584,2.4754504507645225,0.0122942653405192,2.4754504507645225,-15941.4095538445,38,1.3140635749706522,-0.5593974965452324,-0.49728687098296787,1.3140635749706537,-0.5593974965452331,-0.60263027683064
392265,ABCE,1,8276,8321,8312,8343,45,-9,31,-67,67,583.5,152,152,7556,0,152,2.235294117647059,0.0,2.235294117647059,0.0015631596778463,-0.0023680845940857,-29.469785562759668,-1521.4691410358996,2.175351525567878,0.0122674130848355,2.175351525567878,-14783.690404364886,39,1.102367211587657,-0.46750967210586936,-0.41724972317281916,1.1023672115876586,-0.46750967210587,-0.5221742666621996
394815,CEAB,-1,8327,8373,8363,8397,46,-10,34,-70,70,634.0,160,-160,8272,0,-160,-2.2535211267605635,0.0,-2.2535211267605635,0.0016178501584514,-0.0023031964810299,-26.71307826175844,-1480.9848427022262,-2.313162346658552,0.0122422217931168,-2.313162346658552,-14176.778626272557,39,1.041359883803207,-0.4410576485145934,0.39377931788981313,1.0413598838032085,-0.44105764851459406,0.289247727751613
397545,ABCE,1,8373,8431,8420,8440,58,-11,20,-67,67,666.5,156,156,8374,0,156,2.294117647058824,0.0,2.294117647058824,0.0014771966959649,-0.0024330052232527,-29.97180902849429,-1459.1360878164064,2.2347969228264835,0.0122154319952797,2.2347969228264835,-14190.789009700322,39,1.0809418968953985,-0.4583175589681523,-0.4085000386458212,1.0809418968954,-0.45831755896815296,-0.5126137406917739
397755,CEAB,-1,8377,8436,8425,8442,59,-11,17,-65,65,653.5,152,-152,8116,0,-152,-2.303030303030303,0.0,-2.303030303030303,0.0014114856474413,-0.0024978851496312,-31.99163774372417,-1472.9523823332015,-2.3623264649836115,0.012213378867702,-2.3623264649836115,-14457.679861320788,39,1.1178605815184217,-0.47435290630973387,0.4225729158747153,1.1178605815184233,-0.47435290630973453,0.31849124010875884
402135,CEAB,-1,8460,8516,8509,8528,56,-7,19,-68,68,669.6875,150,-150,8170,0,-150,-2.1739130434782608,0.0,-2.1739130434782608,0.0016213194506408,-0.0022708158135393,-29.402839004049937,-1473.6929248317615,-2.23269984110932,0.01217080179512,-2.23269984110932,-14588.05536670888,40,1.085315118009685,-0.4602351495582034,0.4107799475111539,1.0853151180096865,-0.46023514955820405,0.3073624220214678
402765,ABCE,1,8472,8523,8524,8541,51,1,17,-69,69,667.5,138,136,7652,-2,136,1.9428571428571428,-0.0285714285714285,1.9428571428571428,0.0019078208725917,-0.0019818507629577,-28.46161567224277,-1478.3001011146202,1.88414315321732,-0.0164067126975087,1.88414315321732,-15132.409804179464,40,1.0853860378914586,-0.48306984013665155,-0.4408104573384664,1.0853860378914602,-0.4830698401366522,-0.5441330498982593
412035,CEAB,-1,8651,8703,8702,8717,52,-1,15,-66,66,630.1875,134,-134,7286,0,-134,-2.0,0.0,-2.0,0.00170824404929,-0.0021456159648548,-32.316000851272975,-1550.7853255593482,-2.05765564335141,0.0120762501436548,-2.05765564335141,-15881.501283653512,41,1.1723830109614362,-0.4980651518796446,0.4450679429142869,1.1723830109614377,-0.4980651518796453,0.343125307585765
419055,CEAB,-1,8783,8835,8852,8848,52,17,-4,-65,69,760.25,138,-96,7234,26,-96,-1.3714285714285714,0.3714285714285714,-1.3714285714285714,0.0022053983978248,-0.0016218742134645,-29.950316809548752,-1446.8358960560204,-1.4282984732238315,0.3834391425016562,-1.4282984732238315,-16217.917545632325,41,1.1195850677877632,-0.1788221711869831,0.04747023025171648,1.1195850677877648,-0.17882217118698376,-0.053447891877118736
