n,e(E),a(A),b(B),c(C),k_ABC,R,ratio_e_over_R,resid_log,K_fit,alpha,K_over_alpha
2830429,73,29,7,191,1,27920.15297065885,0.0026145988554115494,0.24114900766549818,0.0033276278475209225,0.0072973525693,0.45600480666375776
9979837,193,89,7,83,1,45537.58288276989,0.004238257452022681,0.24189251442966922,0.0033276278475209225,0.0072973525693,0.45600480666375776
4675885,97,5,31,311,1,37159.570613801705,0.0026103638550649057,0.24277007235388898,0.0033276278475209225,0.0072973525693,0.45600480666375776
9637345,181,5,463,23,1,42624.58295382479,0.004246375857708151,0.2438061877415669,0.0033276278475209225,0.0072973525693,0.45600480666375776
5600965,109,5,43,239,1,41807.38180075891,0.0026071950766843135,0.24398473185717148,0.0033276278475209225,0.0072973525693,0.45600480666375776
9237697,181,317,7,23,1,42604.93733171761,0.004248333910005613,0.24426719285785276,0.0033276278475209225,0.0072973525693,0.45600480666375776
9717829,157,17,331,11,1,60269.8946604022,0.002604948969707595,0.24484660639316486,0.0033276278475209225,0.0072973525693,0.45600480666375776
2292565,73,5,571,11,1,17171.015295310746,0.004251350240188515,0.24497694401006587,0.0033276278475209225,0.0072973525693,0.45600480666375776
131365,13,5,43,47,1,3056.9722393178063,0.004252573782907849,0.24526470357246405,0.0033276278475209225,0.0072973525693,0.45600480666375776
5590501,109,17,7,431,1,41873.61395676292,0.002603071235087308,0.24556769987122912,0.0033276278475209225,0.0072973525693,0.45600480666375776
3278065,73,5,7,1283,1,28083.597204840862,0.002599382104348682,0.24698592743283426,0.0033276278475209225,0.0072973525693,0.45600480666375776
5250421,109,29,151,11,1,41945.883280926246,0.00259858635637707,0.24729210396462376,0.0033276278475209225,0.0072973525693,0.45600480666375776
9727249,157,53,7,167,1,60451.3570917262,0.0025971294533847305,0.24785291332520745,0.0033276278475209225,0.0072973525693,0.45600480666375776
9583801,193,17,127,23,1,45250.33585494685,0.004265161713245072,0.2482204045347909,0.0033276278475209225,0.0072973525693,0.45600480666375776
6771253,157,17,43,59,1,36804.75370960786,0.00426575331107338,0.2483590995815871,0.0033276278475209225,0.0072973525693,0.45600480666375776
5207257,109,101,43,11,1,41994.422713843596,0.002595582769234444,0.24844862675191698,0.0033276278475209225,0.0072973525693,0.45600480666375776
2161165,73,5,31,191,1,17108.254651254592,0.0042669460729967985,0.24863867392904715,0.0033276278475209225,0.0072973525693,0.45600480666375776
4242877,97,17,31,83,1,37391.612944169,0.002594164636460984,0.24899513998190595,0.0033276278475209225,0.0072973525693,0.45600480666375776
7234717,157,29,7,227,1,36764.67536246497,0.004270403545036868,0.24944863776648601,0.0033276278475209225,0.0072973525693,0.45600480666375776
9530533,193,113,19,23,1,45191.079130815255,0.004270754399144136,0.2495307938651693,0.0033276278475209225,0.0072973525693,0.45600480666375776
3187129,97,29,103,11,1,22712.1250200368,0.004270846515437279,0.24955236272423156,0.0033276278475209225,0.0072973525693,0.45600480666375776
8368885,157,5,7,1523,1,36753.957687721966,0.004271648820351324,0.2497402012620045,0.0033276278475209225,0.0072973525693,0.45600480666375776
668701,37,53,31,11,1,8660.02266967043,0.004272506136685216,0.24994088028551956,0.0033276278475209225,0.0072973525693,0.45600480666375776
6961537,157,29,139,11,1,36739.42803705143,0.004273338165244889,0.2501356014933735,0.0033276278475209225,0.0072973525693,0.45600480666375776
4083685,109,5,127,59,1,25487.8466922498,0.004276548008001951,0.25088645193578274,0.0033276278475209225,0.0072973525693,0.45600480666375776
9911881,157,29,7,311,1,60643.292785290665,0.002588909552716127,0.25102292710350926,0.0033276278475209225,0.0072973525693,0.45600480666375776
2186569,73,389,7,11,1,17046.62793967671,0.004282371871922515,0.2522473397349659,0.0033276278475209225,0.0072973525693,0.45600480666375776
9256249,157,29,19,107,1,60741.13616668486,0.002584739270749943,0.2526350515486258,0.0033276278475209225,0.0072973525693,0.45600480666375776
9680785,181,5,19,563,1,42242.41309163013,0.004284793096629775,0.2528125733403908,0.0033276278475209225,0.0072973525693,0.45600480666375776
4787629,97,641,7,11,1,37537.52992218324,0.002584080524240268,0.25288994397644066,0.0033276278475209225,0.0072973525693,0.45600480666375776
2190205,61,5,43,167,1,23606.445743081687,0.0025840399975450433,0.2529056273162756,0.0033276278475209225,0.0072973525693,0.45600480666375776
3744913,109,17,43,47,1,25428.01131365674,0.004286611275080677,0.2532368161830627,0.0033276278475209225,0.0072973525693,0.45600480666375776
196105,13,5,7,431,1,5034.073402232044,0.0025824017572401636,0.25353981248182766,0.0033276278475209225,0.0072973525693,0.45600480666375776
5829865,109,5,19,563,1,42242.41309163013,0.0025803450139925163,0.25433657569629126,0.0033276278475209225,0.0072973525693,0.45600480666375776
4575781,97,293,7,23,1,37599.61509582503,0.002579813643112816,0.2545425270698394,0.0033276278475209225,0.0072973525693,0.45600480666375776
9427693,157,53,103,11,1,60931.961782401304,0.0025766444310569626,0.25577174775167955,0.0033276278475209225,0.0072973525693,0.45600480666375776
2672749,73,41,19,47,1,28335.890445775203,0.0025762380801018408,0.2559294656717308,0.0033276278475209225,0.0072973525693,0.45600480666375776
2457385,61,5,7,1151,1,23681.34714544635,0.002575866973502375,0.2560735258553824,0.0033276278475209225,0.0072973525693,0.45600480666375776
6359605,109,5,7,1667,1,42346.569907374906,0.002573998324738387,0.25679923370899843,0.0033276278475209225,0.0072973525693,0.45600480666375776
128401,13,17,7,83,1,3020.2352642294622,0.004304300447705893,0.2573549350032967,0.0033276278475209225,0.0072973525693,0.45600480666375776
3288397,97,29,7,167,1,22532.981701809,0.004304800904010525,0.2574711971507034,0.0033276278475209225,0.0072973525693,0.45600480666375776
3412945,97,5,31,227,1,22527.793058037605,0.004305792393871078,0.2577014925161061,0.0033276278475209225,0.0072973525693,0.45600480666375776
4281289,97,101,19,23,1,37730.973870038906,0.0025708321320861783,0.25803005873948004,0.0033276278475209225,0.0072973525693,0.45600480666375776
8646913,181,101,43,11,1,41994.422713843596,0.004310096158086554,0.2587005222847651,0.0033276278475209225,0.0072973525693,0.45600480666375776
1086505,37,5,7,839,1,14403.57696273767,0.002568806352458123,0.2588183553245612,0.0033276278475209225,0.0072973525693,0.45600480666375776
8718589,181,29,151,11,1,41945.883280926246,0.004315083766094034,0.2598570450720583,0.0033276278475209225,0.0072973525693,0.45600480666375776
2186545,61,5,67,107,1,23789.4854148138,0.0025641580276475873,0.26062952163587194,0.0033276278475209225,0.0072973525693,0.45600480666375776
2975845,73,5,31,263,1,28472.602887412035,0.002563868160865401,0.26074257362579534,0.0033276278475209225,0.0072973525693,0.45600480666375776
7935565,157,5,919,11,1,36350.82791681978,0.004319021298751631,0.26076913333158164,0.0033276278475209225,0.0072973525693,0.45600480666375776
3159805,73,5,787,11,1,28478.1370108667,0.002563369927328625,0.26093692135444524,0.0033276278475209225,0.0072973525693,0.45600480666375776
9283309,181,17,7,431,1,41873.61395676292,0.0043225311334936034,0.26158144916545306,0.0033276278475209225,0.0072973525693,0.45600480666375776
132145,13,5,19,107,1,3006.3351753652714,0.004324201807744372,0.2619678781861969,0.0033276278475209225,0.0072973525693,0.45600480666375776
8302945,157,5,7,1511,1,36300.819961175206,0.004324971176075805,0.2621457838275576,0.0033276278475209225,0.0072973525693,0.45600480666375776
5563033,109,317,7,23,1,42604.93733171761,0.0025583889292299,0.26288195617882903,0.0033276278475209225,0.0072973525693,0.45600480666375776
9300685,181,5,43,239,1,41807.38180075891,0.004329378980549182,0.26316441717951067,0.0033276278475209225,0.0072973525693,0.45600480666375776
3960733,109,29,7,179,1,25173.749147163537,0.004329907292028515,0.2632864391252829,0.0033276278475209225,0.0072973525693,0.45600480666375776
5803705,109,5,463,23,1,42624.58295382479,0.0025572097706640247,0.26334296129511514,0.0033276278475209225,0.0072973525693,0.45600480666375776
141505,13,5,7,311,1,3001.4924934905885,0.004331178581386901,0.26358000263131337,0.0033276278475209225,0.0072973525693,0.45600480666375776
1765645,61,5,7,827,1,14080.579121321807,0.004332208176553583,0.2638176914706316,0.0033276278475209225,0.0072973525693,0.45600480666375776
7076461,157,137,7,47,1,36216.33366670536,0.004335060568108645,0.26447588997400573,0.0033276278475209225,0.0072973525693,0.45600480666375776
746845,37,5,367,11,1,8534.274379339533,0.004335459390615869,0.2645678850352948,0.0033276278475209225,0.0072973525693,0.45600480666375776
4358365,109,5,727,11,1,25133.512966455586,0.004336839030241285,0.2648860566594945,0.0033276278475209225,0.0072973525693,0.45600480666375776
4664245,97,5,163,59,1,38002.95252980953,0.002552433259597742,0.26521256840047425,0.0033276278475209225,0.0072973525693,0.45600480666375776
9399433,157,137,19,23,1,61544.180229018006,0.0025510129376290673,0.26576918130495303,0.0033276278475209225,0.0072973525693,0.45600480666375776
9914989,193,41,7,179,1,44440.81146931474,0.004342854993394115,0.26627227237166173,0.0033276278475209225,0.0072973525693,0.45600480666375776
6633721,157,29,31,47,1,36125.42632461116,0.004345969472837491,0.26698916556909413,0.0033276278475209225,0.0072973525693,0.45600480666375776
7342105,157,5,199,47,1,36105.10878772932,0.004348415093360916,0.26755174031358686,0.0033276278475209225,0.0072973525693,0.45600480666375776
3443209,97,461,7,11,1,22302.961909867743,0.00434919811960416,0.2677317957440107,0.0033276278475209225,0.0072973525693,0.45600480666375776
4149085,109,5,331,23,1,25050.71660037841,0.004351172932049116,0.2681857562629692,0.0033276278475209225,0.0072973525693,0.45600480666375776
5292805,97,5,7,1559,1,38125.41476570137,0.00254423461609823,0.2684298275083135,0.0033276278475209225,0.0072973525693,0.45600480666375776
8814157,181,233,19,11,1,41558.25588887599,0.00435533195820301,0.26914113997265926,0.0033276278475209225,0.0072973525693,0.45600480666375776
9201613,157,29,43,47,1,61764.226613094695,0.002541924486215687,0.26933822616235864,0.0033276278475209225,0.0072973525693,0.45600480666375776
3767149,109,17,19,107,1,25006.810290463036,0.004358812608802404,0.2699399907967954,0.0033276278475209225,0.0072973525693,0.45600480666375776
3424585,97,5,307,23,1,22230.552295193185,0.004363364378534755,0.27098371420487766,0.0033276278475209225,0.0072973525693,0.45600480666375776
5640205,109,5,79,131,1,42963.24484821631,0.0025370523196067514,0.27125678901062367,0.0033276278475209225,0.0072973525693,0.45600480666375776
4033981,109,17,7,311,1,24966.528678509192,0.004365845224363351,0.271552115241912,0.0033276278475209225,0.0072973525693,0.45600480666375776
3223213,97,101,7,47,1,22203.19669808158,0.004368740290824027,0.27221501253947855,0.0033276278475209225,0.0072973525693,0.45600480666375776
775705,37,5,7,599,1,8468.7235623746,0.004369017329174142,0.27227842431221405,0.0033276278475209225,0.0072973525693,0.45600480666375776
8872801,181,149,7,47,1,41426.44304589849,0.004369189983302713,0.2723179413715876,0.0033276278475209225,0.0072973525693,0.45600480666375776
2483005,61,5,7,1163,1,24070.34358119732,0.0025342388568001363,0.27236635381271973,0.0033276278475209225,0.0072973525693,0.45600480666375776
1005697,37,353,7,11,1,14615.409654017329,0.0025315746103517413,0.27341820726579835,0.0033276278475209225,0.0072973525693,0.45600480666375776
5158861,109,53,19,47,1,43061.60129047223,0.002531257471470696,0.2735434884824512,0.0033276278475209225,0.0072973525693,0.45600480666375776
8237005,157,5,7,1499,1,35849.70148011,0.00437939490478341,0.2746508732090579,0.0033276278475209225,0.0072973525693,0.45600480666375776
3744685,97,5,7,1103,1,22148.298194266572,0.004379568992127348,0.2746906238795733,0.0033276278475209225,0.0072973525693,0.45600480666375776
5553877,109,29,7,251,1,43140.84063568201,0.002526608160478114,0.2753819368084518,0.0033276278475209225,0.0072973525693,0.45600480666375776
4528405,109,5,7,1187,1,24855.142477692072,0.004385410387320428,0.27602351830065974,0.0033276278475209225,0.0072973525693,0.45600480666375776
3339385,73,5,7,1307,1,28912.63813294774,0.0025248474270776412,0.27607905606101596,0.0033276278475209225,0.0072973525693,0.45600480666375776
3072205,73,5,19,443,1,28920.998210318863,0.002524117579522341,0.27636816385218893,0.0033276278475209225,0.0072973525693,0.45600480666375776
175357,13,41,7,47,1,5151.2619584743925,0.0025236534474069156,0.2765520597199916,0.0033276278475209225,0.0072973525693,0.45600480666375776
5883493,109,701,7,11,1,43225.635064440285,0.0025216517892103617,0.2773455333386131,0.0033276278475209225,0.0072973525693,0.45600480666375776
1957057,73,17,19,83,1,16613.609685852363,0.004393987903914978,0.27797752905155726,0.0033276278475209225,0.0072973525693,0.45600480666375776
4526893,97,113,7,59,1,38491.2241609233,0.0025200549505639113,0.27797898497801476,0.0033276278475209225,0.0072973525693,0.45600480666375776
1674145,61,5,499,11,1,13878.162736547782,0.004395394488303418,0.27829759349697114,0.0033276278475209225,0.0072973525693,0.45600480666375776
9327841,157,53,19,59,1,62327.785302894205,0.0025189407779696877,0.27842120508392654,0.0033276278475209225,0.0072973525693,0.45600480666375776
4734085,97,5,43,227,1,38516.13273783317,0.002518425218342858,0.2786258992153466,0.0033276278475209225,0.0072973525693,0.45600480666375776
5712145,109,5,223,47,1,43288.0446380517,0.0025180162539424383,0.2787883013413592,0.0033276278475209225,0.0072973525693,0.45600480666375776
9780661,193,17,271,11,1,43872.78900539249,0.004399082081977464,0.27913620938518086,0.0033276278475209225,0.0072973525693,0.45600480666375776
5333545,97,5,7,1571,1,38586.55829995431,0.0025138287599004356,0.28045269879285945,0.0033276278475209225,0.0072973525693,0.45600480666375776
5471473,109,101,7,71,1,43376.9400605714,0.0025128559056446305,0.28083977470180604,0.0033276278475209225,0.0072973525693,0.45600480666375776
2731441,73,17,31,71,1,29055.728932606184,0.002512413306488408,0.2810159241332827,0.0033276278475209225,0.0072973525693,0.45600480666375776
7831945,157,5,907,11,1,35606.827191394,0.004409266772242661,0.2814487187947142,0.0033276278475209225,0.0072973525693,0.45600480666375776
4877257,97,653,7,11,1,38651.88672114564,0.0025095799514214486,0.28214430293511583,0.0033276278475209225,0.0072973525693,0.45600480666375776
8318941,181,41,19,59,1,41013.64657011435,0.004413165254412913,0.282332484725064,0.0033276278475209225,0.0072973525693,0.45600480666375776
8796781,181,53,7,131,1,40990.622397179235,0.0044156441013800144,0.28289402069947284,0.0033276278475209225,0.0072973525693,0.45600480666375776
1578985,61,5,31,167,1,13807.230548189635,0.004417975044821581,0.2834217644151772,0.0033276278475209225,0.0072973525693,0.45600480666375776
2156785,73,5,19,311,1,16510.51007597263,0.004421426089448032,0.2842025966795742,0.0033276278475209225,0.0072973525693,0.45600480666375776
9865405,181,5,991,11,1,40929.72408780056,0.004422214027432169,0.2843807898162936,0.0033276278475209225,0.0072973525693,0.45600480666375776
9435349,181,677,7,11,1,40915.68333222317,0.004423731568414338,0.28472389411884963,0.0033276278475209225,0.0072973525693,0.45600480666375776
927553,37,53,43,11,1,14806.181049264585,0.0024989563397131206,0.2863865114459332,0.0033276278475209225,0.0072973525693,0.45600480666375776
932437,37,29,79,11,1,14813.022352594127,0.0024978022120867444,0.2868484619824403,0.0033276278475209225,0.0072973525693,0.45600480666375776
8171065,157,5,7,1487,1,35400.60952534471,0.004434951886565609,0.28725707508380055,0.0033276278475209225,0.0072973525693,0.45600480666375776
3985585,109,5,103,71,1,24577.460468697762,0.004434957799599519,0.2872584083631956,0.0033276278475209225,0.0072973525693,0.45600480666375776
6944581,157,89,7,71,1,35385.68037873807,0.004436822983749534,0.28767888407670644,0.0033276278475209225,0.0072973525693,0.45600480666375776
2997745,73,5,43,191,1,29250.26012813411,0.0024957043007554514,0.2876887178024057,0.0033276278475209225,0.0072973525693,0.45600480666375776
3754069,109,101,31,11,1,24562.218406728975,0.004437709908569934,0.2878787649795359,0.0033276278475209225,0.0072973525693,0.45600480666375776
2259745,61,5,31,239,1,24452.819599428174,0.002494599845713763,0.28813135818155083,0.0033276278475209225,0.0072973525693,0.45600480666375776
7502245,157,5,19,503,1,35354.08222687977,0.004440788449618772,0.2885722473789274,0.0033276278475209225,0.0072973525693,0.45600480666375776
7458913,157,617,7,11,1,35344.38789568834,0.004442006478181291,0.2888464918211447,0.0033276278475209225,0.0072973525693,0.45600480666375776
5746153,109,17,7,443,1,43733.169230176114,0.0024923874011122302,0.28901864528985133,0.0033276278475209225,0.0072973525693,0.45600480666375776
2076193,73,17,7,239,1,16429.20011494385,0.0044433082249451614,0.289139502663569,0.0033276278475209225,0.0072973525693,0.45600480666375776
3370045,73,5,7,1319,1,29330.39674445378,0.0024888855284169965,0.29042466070867035,0.0033276278475209225,0.0072973525693,0.45600480666375776
9688021,193,101,7,71,1,43376.9400605714,0.004449368713664345,0.29050253197393566,0.0033276278475209225,0.0072973525693,0.45600480666375776
916453,37,17,31,47,1,14872.650394332515,0.002487787920712471,0.29086576167040373,0.0033276278475209225,0.0072973525693,0.45600480666375776
2327605,73,5,7,911,1,16396.248677825017,0.004452237913342233,0.29114717959710656,0.0033276278475209225,0.0072973525693,0.45600480666375776
124033,13,29,7,47,1,2917.9614873481564,0.004455165037772449,0.29180441370937155,0.0033276278475209225,0.0072973525693,0.45600480666375776
3703945,97,5,7,1091,1,21770.825385507243,0.004455504018904701,0.2918804980371048,0.0033276278475209225,0.0072973525693,0.45600480666375776
5523793,109,17,271,11,1,43872.78900539249,0.0024844556836038528,0.2922060972905609,0.0033276278475209225,0.0072973525693,0.45600480666375776
4037905,109,5,31,239,1,24452.819599428174,0.0044575636587344284,0.2923426598742814,0.0033276278475209225,0.0072973525693,0.45600480666375776
5374285,97,5,7,1583,1,39049.68588765996,0.002484014859403846,0.2923835459429571,0.0033276278475209225,0.0072973525693,0.45600480666375776
2100901,61,101,31,11,1,24562.218406728975,0.002483489031401523,0.2925952530762964,0.0033276278475209225,0.0072973525693,0.45600480666375776
9685801,157,17,19,191,1,63229.014180815975,0.0024830372896693783,0.2927771676395894,0.0033276278475209225,0.0072973525693,0.45600480666375776
2230465,61,5,103,71,1,24577.460468697762,0.0024819488603263365,0.2932156096926367,0.0033276278475209225,0.0072973525693,0.45600480666375776
7102837,157,281,7,23,1,35183.324770235646,0.004462341209231559,0.29341387106424344,0.0033276278475209225,0.0072973525693,0.45600480666375776
2812909,73,113,31,11,1,29418.619287965696,0.002481421690305574,0.2934280338980701,0.0033276278475209225,0.0072973525693,0.45600480666375776
2993365,73,5,139,59,1,29455.048414597095,0.002478352741862181,0.2946655695469342,0.0033276278475209225,0.0072973525693,0.45600480666375776
2880361,73,17,211,11,1,29460.56886186233,0.0024778883375365123,0.2948529713781155,0.0033276278475209225,0.0072973525693,0.45600480666375776
4897045,97,5,439,23,1,39182.67462067876,0.0024755839395610834,0.2957833886744117,0.0033276278475209225,0.0072973525693,0.45600480666375776
1064305,37,5,523,11,1,14947.52984793456,0.0024753253799397923,0.29588783802092167,0.0033276278475209225,0.0072973525693,0.45600480666375776
9833929,193,29,7,251,1,43140.84063568201,0.004473719036442899,0.2959603698672901,0.0033276278475209225,0.0072973525693,0.45600480666375776
3080965,73,5,367,23,1,29505.788426579016,0.0024740908104065812,0.29638671284224855,0.0033276278475209225,0.0072973525693,0.45600480666375776
201565,13,5,7,443,1,5257.630359879301,0.002472596799349439,0.2969907579004497,0.0033276278475209225,0.0072973525693,0.45600480666375776
6228805,109,5,1039,11,1,44089.52259812153,0.0024722426911613694,0.2971339812302886,0.0033276278475209225,0.0072973525693,0.45600480666375776
4334833,97,29,67,23,1,39238.25757961447,0.0024720771508058657,0.2972009430615846,0.0033276278475209225,0.0072973525693,0.45600480666375776
9134497,193,53,19,47,1,43061.60129047223,0.0044819513026958194,0.2977988181932906,0.0033276278475209225,0.0072973525693,0.45600480666375776
8277673,181,29,19,83,1,40354.18817622531,0.004485284134810975,0.29854215370440657,0.0033276278475209225,0.0072973525693,0.45600480666375776
5862565,109,5,31,347,1,44210.8710769504,0.002465456964425833,0.2998825206234198,0.0033276278475209225,0.0072973525693,0.45600480666375776
9986785,193,5,79,131,1,42963.24484821631,0.004492211905358743,0.3000855176651182,0.0033276278475209225,0.0072973525693,0.45600480666375776
193765,13,5,271,11,1,5274.415541057314,0.0024647280630062016,0.30017820990115945,0.0033276278475209225,0.0072973525693,0.45600480666375776
2033269,73,173,7,23,1,16248.47906988769,0.0044927281923442565,0.3002004404092805,0.0033276278475209225,0.0072973525693,0.45600480666375776
2897881,73,53,7,107,1,29624.230147526145,0.002464199057206422,0.30039286343078514,0.0033276278475209225,0.0072973525693,0.45600480666375776
5158945,97,5,967,11,1,39381.74841557466,0.0024630699220463898,0.30085118433210073,0.0033276278475209225,0.0072973525693,0.45600480666375776
5744845,109,5,127,83,1,44271.82820973831,0.002462062318357652,0.3012603525142378,0.0033276278475209225,0.0072973525693,0.45600480666375776
9378709,157,41,31,47,1,63774.49982342256,0.0024617990017122547,0.3013673078602689,0.0033276278475209225,0.0072973525693,0.45600480666375776
673141,37,113,7,23,1,8215.414554713,0.004503728905411587,0.3026460072431016,0.0033276278475209225,0.0072973525693,0.45600480666375776
3014389,73,17,7,347,1,29704.11020396956,0.0024575723527394035,0.3030856778341322,0.0033276278475209225,0.0072973525693,0.45600480666375776
3016021,97,17,31,59,1,21526.820482360105,0.004506006824346656,0.3031516644681147,0.0033276278475209225,0.0072973525693,0.45600480666375776
1117585,37,5,7,863,1,15057.449947152096,0.0024572553871911114,0.303214661214834,0.0033276278475209225,0.0072973525693,0.45600480666375776
9525661,157,17,43,83,1,63929.046388565686,0.0024558476759647227,0.3037877048684335,0.0033276278475209225,0.0072973525693,0.45600480666375776
686905,37,5,79,47,1,8205.017436968043,0.004509435876795945,0.3039123708978085,0.0033276278475209225,0.0072973525693,0.45600480666375776
760165,37,5,7,587,1,8202.507913345647,0.004510815520189898,0.30421827000061447,0.0033276278475209225,0.0072973525693,0.45600480666375776
2534245,61,5,7,1187,1,24855.142477692072,0.002454220491986661,0.3044504997551727,0.0033276278475209225,0.0072973525693,0.45600480666375776
8407993,181,41,103,11,1,40095.15071364293,0.004514261619633026,0.30498194205731105,0.0033276278475209225,0.0072973525693,0.45600480666375776
5599657,109,41,7,179,1,44440.81146931474,0.0024527004884971945,0.30507003430408025,0.0033276278475209225,0.0072973525693,0.45600480666375776
8455777,181,137,31,11,1,40064.20829886395,0.004517748077031947,0.3057539646058198,0.0033276278475209225,0.0072973525693,0.45600480666375776
1912381,73,17,67,23,1,16154.186855001919,0.004518952309716324,0.3060204850480095,0.0033276278475209225,0.0072973525693,0.45600480666375776
7155589,157,17,7,383,1,34733.96685808999,0.004520071106229914,0.3062680331442627,0.0033276278475209225,0.0072973525693,0.45600480666375776
9024841,181,17,7,419,1,40043.53540106024,0.004520080412160801,0.30627009194402255,0.0033276278475209225,0.0072973525693,0.45600480666375776
4809745,97,5,211,47,1,39637.072440657495,0.0024472039438639976,0.30731356660746056,0.0033276278475209225,0.0072973525693,0.45600480666375776
961741,37,17,139,11,1,15125.431710422463,0.00244621116992677,0.3077193257461245,0.0033276278475209225,0.0072973525693,0.45600480666375776
4436845,109,5,7,1163,1,24070.34358119732,0.004528394022806801,0.30810766424311276,0.0033276278475209225,0.0072973525693,0.45600480666375776
3256165,73,5,811,11,1,29857.73031818213,0.0024449279708158526,0.3082440293390641,0.0033276278475209225,0.0072973525693,0.45600480666375776
999481,37,17,7,227,1,15135.825903168963,0.0024445312886595353,0.308406289473012,0.0033276278475209225,0.0072973525693,0.45600480666375776
9850141,193,317,7,23,1,42604.93733171761,0.004529991406801566,0.3084603504969128,0.0033276278475209225,0.0072973525693,0.45600480666375776
2257549,61,17,7,311,1,24966.528678509192,0.0024432711806070127,0.30892190281392057,0.0033276278475209225,0.0072973525693,0.45600480666375776
3353581,97,449,7,11,1,21391.678593956058,0.004534473513799244,0.30944929080441713,0.0033276278475209225,0.0072973525693,0.45600480666375776
8781577,181,29,7,239,1,39906.26032269712,0.00453562921046386,0.30970412731641794,0.0033276278475209225,0.0072973525693,0.45600480666375776
4467529,97,53,79,11,1,39740.293392795844,0.0024408476062631247,0.30991433344411823,0.0033276278475209225,0.0072973525693,0.45600480666375776
6643141,157,17,19,131,1,34601.564762008355,0.004537367054925274,0.3100872079287832,0.0033276278475209225,0.0072973525693,0.45600480666375776
4786465,97,5,139,71,1,39756.818854536876,0.0024398330348035574,0.3103300834383483,0.0033276278475209225,0.0072973525693,0.45600480666375776
2108221,61,17,19,107,1,25006.810290463036,0.0024393354966692356,0.31053402725903695,0.0033276278475209225,0.0072973525693,0.45600480666375776
4649113,97,41,7,167,1,39778.89768415541,0.0024384788329274566,0.3108852762786598,0.0033276278475209225,0.0072973525693,0.45600480666375776
2758597,73,53,31,23,1,29940.54155081529,0.002438165651616685,0.3110137175920238,0.0033276278475209225,0.0072973525693,0.45600480666375776
2321965,61,5,331,23,1,25050.71660037841,0.002435060081238496,0.3122882617928633,0.0033276278475209225,0.0072973525693,0.45600480666375776
1890481,73,29,19,47,1,16051.02549569741,0.00454799601555478,0.31242700775763227,0.0033276278475209225,0.0072973525693,0.45600480666375776
2196205,73,5,547,11,1,16045.335363176313,0.004549608864363993,0.31278157334877377,0.0033276278475209225,0.0072973525693,0.45600480666375776
8675149,181,41,7,167,1,39778.89768415541,0.004550151224328554,0.3129007764837832,0.0033276278475209225,0.0072973525693,0.45600480666375776
8931445,181,5,139,71,1,39756.818854536876,0.004552678137107669,0.3134559693240946,0.0033276278475209225,0.0072973525693,0.45600480666375776
2047285,73,5,79,71,1,16029.608456788452,0.004554072558714614,0.3137622084349296,0.0033276278475209225,0.0072973525693,0.45600480666375776
8336317,181,53,79,11,1,39740.293392795844,0.004554571306532222,0.3138717193183246,0.0033276278475209225,0.0072973525693,0.45600480666375776
4706149,97,29,7,239,1,39906.26032269712,0.002430696317209914,0.3140819254460248,0.0033276278475209225,0.0072973525693,0.45600480666375776
2056045,73,5,43,131,1,16006.967422185451,0.004560514060822223,0.31517565776596695,0.0033276278475209225,0.0072973525693,0.45600480666375776
6300745,109,5,1051,11,1,44892.60918421294,0.002428016592948027,0.31518498487067015,0.0033276278475209225,0.0072973525693,0.45600480666375776
1564345,61,5,223,23,1,13372.950844650333,0.004561446513085945,0.3153800989624431,0.0033276278475209225,0.0072973525693,0.45600480666375776
693565,37,5,163,23,1,8111.199790117961,0.004561593963580807,0.31541242382064194,0.0033276278475209225,0.0072973525693,0.45600480666375776
3130897,73,557,7,11,1,30073.91942953205,0.0024273523832186407,0.3154585829171996,0.0033276278475209225,0.0072973525693,0.45600480666375776
2439085,61,5,727,11,1,25133.512966455586,0.002427038356373563,0.31558796139633805,0.0033276278475209225,0.0072973525693,0.45600480666375776
7078345,157,5,127,71,1,34402.106208517085,0.0045636740683374435,0.31586832380854124,0.0033276278475209225,0.0072973525693,0.45600480666375776
5455765,97,5,7,1607,1,39981.866071428165,0.0024260998680428808,0.31597471664582116,0.0033276278475209225,0.0072973525693,0.45600480666375776
8974885,181,5,211,47,1,39637.072440657495,0.004566432101436944,0.31647248615498247,0.0033276278475209225,0.0072973525693,0.45600480666375776
1633885,61,5,487,11,1,13354.33021000542,0.004567806774337299,0.31677347957751684,0.0033276278475209225,0.0072973525693,0.45600480666375776
2216557,61,29,7,179,1,25173.749147163537,0.002423159126731554,0.3171875789305498,0.0033276278475209225,0.0072973525693,0.45600480666375776
4836517,97,17,7,419,1,40043.53540106024,0.0024223635357988826,0.31751596081842026,0.0033276278475209225,0.0072973525693,0.45600480666375776
983941,37,29,7,131,1,15279.077077126823,0.002421612235688631,0.3178261606012922,0.0033276278475209225,0.0072973525693,0.45600480666375776
4531549,97,137,31,11,1,40064.20829886395,0.0024211136103430876,0.3180320881566231,0.0033276278475209225,0.0072973525693,0.45600480666375776
9842173,157,41,139,11,1,64858.43587859173,0.002420656586506152,0.31822087193598975,0.0033276278475209225,0.0072973525693,0.45600480666375776
974617,37,53,7,71,1,15293.62201919731,0.0024193091704212233,0.31877765939582237,0.0033276278475209225,0.0072973525693,0.45600480666375776
4505941,97,41,103,11,1,40095.15071364293,0.002419245177372395,0.31880411070513176,0.0033276278475209225,0.0072973525693,0.45600480666375776
