n,e(E),a(A),b(B),c(C),k_ABC,resid_E8_abs_base,resid_E8_rel_base,min_resid_E8_abs_over_2s,min_resid_E8_rel_over_2s,best_u_abs_idx,best_v_abs_idx,best_u_rel_idx,best_v_rel_idx,theta_best_abs_deg,theta_best_rel_deg,pol_axial_mean_deg,pol_axial_spread_1minusR,octo0_count_tol5deg,octo90_count_tol5deg,tri60_count_tol5deg,tri120_count_tol5deg,H_balance_alpha_at_best_abs,H_balance_alpha_at_best_rel,improve_abs,improve_rel,stability_score,u_a,u_b,u_c,u_d,v_a,v_b,v_c,v_d
6877045,349,5,7,563,1,0.187738882556301,0.1554887583374162,0.00677756338908748,0.0013011117360639131,0,8,9,9,49.44465998875568,47.572056641916056,28.173563883850466,0.32313692672310845,160,0,64,0,0.006268706335564455,0.00300844937265104,0.18096131916721353,0.15418764660135229,296.967589297151,-1.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,-0.5
4747285,37,5,67,383,1,0.5924548536268688,0.5840268388022263,0.006787514370507545,0.0016405004541349356,9,8,9,8,1.4560598786965346,1.4560598786965346,43.90480021323631,0.6230721235188055,96,96,32,0,0.0020250199226589105,0.0020250199226589105,0.5856673392563613,0.5823863383480914,184.51509168456343,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,-0.5,-0.5
8548345,13,5,379,347,1,0.0068143498935744,0.0527880139424034,0.006814349893574456,0.05278801394240379,0,0,0,0,36.23517836865859,36.23517836865859,44.95554008200578,0.5634050662692456,96,96,64,0,-1.820660371107501e-05,-1.820660371107501e-05,-5.551115123125783e-17,-3.885780586188048e-16,203.73033988267778,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
6642649,13,53,31,311,1,0.6144732323932596,0.5844282107603084,0.006860718723250438,0.0013383911668989913,9,0,11,8,0.9456551611189244,88.47094735424106,44.87824043919725,0.6456893701948234,96,96,32,0,0.003572916030058109,0.008729930211938316,0.6076125136700091,0.5830898195934093,177.2788460848801,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
4161073,73,17,7,479,1,0.446820842564667,0.4470032109902705,0.007055970139001782,0.0072383385646054245,8,8,8,8,5.377547741466617,5.377547741466617,42.66377289397391,0.5443478114071261,128,96,96,0,-0.0018360605561546725,-0.0018360605561546725,0.4397648724256652,0.4397648724256651,242.34206943277024,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
2955433,13,17,43,311,1,0.6141264403986548,0.6370120278855674,0.007063661143183847,0.015821926343728383,9,0,9,0,1.0019436900604133,1.0019436900604133,44.89772104221171,0.6513834848797895,96,96,32,0,0.0005075674924777101,0.0005075674924777101,0.607062779255471,0.6211901015418391,173.63916184675364,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
9213997,13,53,43,311,1,0.6141262210714235,0.5634655519677482,0.0070637244621414765,0.02196312919612331,9,0,8,8,1.0018069614449028,1.6404918363027514,44.88049872983419,0.6511037053875653,96,96,32,0,0.0007916794909313546,-0.004321739504191685,0.607062496609282,0.5415024227716249,173.71312993558428,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
3046765,37,5,43,383,1,0.5934915698167152,0.6143364942163477,0.0071406802852462545,0.006524054517564073,9,8,8,0,1.185194439274867,87.93207952360797,43.87312516122545,0.6192589828816039,96,96,32,0,-0.0017158490104475447,-0.00048616175480312857,0.586350889531469,0.6078124396987836,181.8261061129964,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,-0.5,-0.5
8574685,409,5,7,599,1,0.0072110372736701,0.0533774346354118,0.007211037273670116,0.05337743463541196,0,0,0,0,21.881122403398987,21.881122403398987,24.96790984406767,0.2633389637049348,160,0,64,0,-0.0006419944056381486,-0.0006419944056381486,-1.6479873021779667e-17,-1.5959455978986625e-16,355.22380302160576,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
4748905,241,5,7,563,1,0.3071561627942126,0.2987059542642423,0.00726134821873592,0.01571155674870607,8,8,8,8,5.82672236574168,5.82672236574168,34.05938707586876,0.44650181942535316,96,0,64,0,0.00043620879036972593,0.00043620879036972593,0.2998948145754767,0.28299439751553623,125.85567837553303,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
9709873,37,17,43,359,1,0.6306996768058433,0.5767755249829779,0.007368509615369333,0.00997914321153728,9,8,8,0,0.17778246328159242,88.37012433314797,43.57458339656214,0.5124209606823735,96,96,0,0,0.003516138586522125,-0.002837502154951654,0.623331167190474,0.5667963817714406,216.85379245193062,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,-0.5,-0.5
2196505,37,5,31,383,1,0.5935361276161126,0.6365418705447683,0.007378361951816789,0.02715413996484236,9,8,0,9,1.198862248467912,88.51103419468755,43.8691101742773,0.622399856217754,96,96,32,0,-0.0007809783379424623,0.002327640537831014,0.5861577656642959,0.6093877305799259,178.43427854221991,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,-0.5,-0.5
937885,13,5,307,47,1,0.563434202702567,0.6664849658980324,0.0074369604410375705,0.04925931567199982,9,0,0,9,0.7024561534151584,89.5914344388571,44.89244885588309,0.6225953799140818,96,96,0,0,-0.001391168631382286,-0.003645537645747146,0.5559972422615295,0.6172256502260326,177.77878574693352,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
5439733,13,29,307,47,1,0.5634341843748365,0.5461883107995482,0.007436966292390761,0.0246828398676795,9,0,9,0,0.7025490974280463,0.7025490974280463,44.88629247754789,0.6225036167234836,96,96,0,0,-0.0014009928408733202,-0.0014009928408733202,0.5559972180824457,0.5215054709318687,177.8049323900215,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
7690657,13,41,307,47,1,0.5634341808241586,0.5241068160189002,0.007436967425988284,0.013052876735953864,9,0,8,8,0.7050060349633037,1.444572884939548,44.88900203496389,0.6224658735539275,96,96,0,0,-0.015342878941285465,-0.015594520041193652,0.5559972133981703,0.5110539392829463,177.81570200086344,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
9941581,13,53,307,47,1,0.563434000970967,0.508045115510878,0.007437024846336438,0.0030087086364745004,9,0,8,8,0.7023802501132205,1.4415952701633323,44.871197454303,0.6222909289027706,96,96,0,0,0.0014066265516855469,-0.00011915906711114591,0.5559969761246305,0.5050364068744035,177.86510553547748,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0
