u,v,weight,contexts
79,787,5.819711066829638,4
79,811,5.819711066829638,4
79,823,5.819711066829638,4
103,691,5.819711066829638,4
103,727,5.819711066829638,4
103,739,5.819711066829638,4
103,751,5.819711066829638,4
103,787,5.819711066829638,4
103,811,5.819711066829638,4
103,823,5.819711066829638,4
127,691,5.819711066829638,4
127,727,5.819711066829638,4
127,739,5.819711066829638,4
127,751,5.819711066829638,4
127,787,5.819711066829638,4
127,811,5.819711066829638,4
127,823,5.819711066829638,4
139,691,5.819711066829638,4
139,727,5.819711066829638,4
139,739,5.819711066829638,4
139,751,5.819711066829638,4
139,787,5.819711066829638,4
139,811,5.819711066829638,4
139,823,5.819711066829638,4
151,691,5.819711066829638,4
151,727,5.819711066829638,4
151,739,5.819711066829638,4
151,751,5.819711066829638,4
151,787,5.819711066829638,4
151,811,5.819711066829638,4
151,823,5.819711066829638,4
163,691,5.819711066829638,4
163,727,5.819711066829638,4
163,739,5.819711066829638,4
163,751,5.819711066829638,4
163,787,5.819711066829638,4
163,811,5.819711066829638,4
163,823,5.819711066829638,4
199,691,5.819711066829638,4
199,727,5.819711066829638,4
199,739,5.819711066829638,4
199,751,5.819711066829638,4
199,787,5.819711066829638,4
199,811,5.819711066829638,4
199,823,5.819711066829638,4
211,691,5.819711066829638,4
211,727,5.819711066829638,4
211,739,5.819711066829638,4
211,751,5.819711066829638,4
211,787,5.819711066829638,4
211,811,5.819711066829638,4
211,823,5.819711066829638,4
223,691,5.819711066829638,4
223,727,5.819711066829638,4
223,739,5.819711066829638,4
223,751,5.819711066829638,4
223,787,5.819711066829638,4
223,811,5.819711066829638,4
223,823,5.819711066829638,4
271,691,5.819711066829638,4
271,727,5.819711066829638,4
271,739,5.819711066829638,4
271,751,5.819711066829638,4
271,787,5.819711066829638,4
271,811,5.819711066829638,4
271,823,5.819711066829638,4
283,691,5.819711066829638,4
283,727,5.819711066829638,4
283,739,5.819711066829638,4
283,751,5.819711066829638,4
283,787,5.819711066829638,4
283,811,5.819711066829638,4
283,823,5.819711066829638,4
307,691,5.819711066829638,4
307,727,5.819711066829638,4
307,739,5.819711066829638,4
307,751,5.819711066829638,4
307,787,5.819711066829638,4
307,811,5.819711066829638,4
307,823,5.819711066829638,4
331,691,5.819711066829638,4
331,727,5.819711066829638,4
331,739,5.819711066829638,4
331,751,5.819711066829638,4
331,787,5.819711066829638,4
331,811,5.819711066829638,4
331,823,5.819711066829638,4
