n,e,a,b,c,abc_state,t_abc
865812805,13,17,19,23,5·17 | 19·163 | 11·23,7429
865812805,13,17,163,11,5·17 | 19·163 | 11·23,30481
865812805,13,17,163,23,5·17 | 19·163 | 11·23,63733
865866925,397,5,7,11,5·5 | 7·103 | 11·11,385
865866925,397,5,7,11,5·5 | 7·103 | 11·11,385
865866925,397,5,103,11,5·5 | 7·103 | 11·11,5665
865866925,397,5,103,11,5·5 | 7·103 | 11·11,5665
865866925,397,5,7,11,5·5 | 7·103 | 11·11,385
865866925,397,5,7,11,5·5 | 7·103 | 11·11,385
865866925,397,5,103,11,5·5 | 7·103 | 11·11,5665
865866925,397,5,103,11,5·5 | 7·103 | 11·11,5665
865890025,13,5,7,11,5·5 | 7·7 | 11·4943,385
865890025,13,5,7,4943,5·5 | 7·7 | 11·4943,173005
865890025,13,5,7,11,5·5 | 7·7 | 11·4943,385
865890025,13,5,7,4943,5·5 | 7·7 | 11·4943,173005
865890025,13,5,7,11,5·5 | 7·7 | 11·4943,385
865890025,13,5,7,4943,5·5 | 7·7 | 11·4943,173005
865890025,13,5,7,11,5·5 | 7·7 | 11·4943,385
865890025,13,5,7,4943,5·5 | 7·7 | 11·4943,173005
865932925,13,5,43,11,5·5 | 43·43 | 11·131,2365
865932925,13,5,43,131,5·5 | 43·43 | 11·131,28165
865932925,13,5,43,11,5·5 | 43·43 | 11·131,2365
865932925,13,5,43,131,5·5 | 43·43 | 11·131,28165
865932925,13,5,43,11,5·5 | 43·43 | 11·131,2365
865932925,13,5,43,131,5·5 | 43·43 | 11·131,28165
865932925,13,5,43,11,5·5 | 43·43 | 11·131,2365
865932925,13,5,43,131,5·5 | 43·43 | 11·131,28165
866064745,13,5,7,71,5·17 | 7·19 | 71·83,2485
866064745,13,5,7,83,5·17 | 7·19 | 71·83,2905
866064745,13,5,19,71,5·17 | 7·19 | 71·83,6745
866064745,13,5,19,83,5·17 | 7·19 | 71·83,7885
866064745,13,17,7,71,5·17 | 7·19 | 71·83,8449
866064745,13,17,7,83,5·17 | 7·19 | 71·83,9877
866064745,13,17,19,71,5·17 | 7·19 | 71·83,22933
866064745,13,17,19,83,5·17 | 7·19 | 71·83,26809
866077225,13,5,31,47,5·5 | 31·31 | 47·59,7285
866077225,13,5,31,59,5·5 | 31·31 | 47·59,9145
866077225,13,5,31,47,5·5 | 31·31 | 47·59,7285
866077225,13,5,31,59,5·5 | 31·31 | 47·59,9145
866077225,13,5,31,47,5·5 | 31·31 | 47·59,7285
866077225,13,5,31,59,5·5 | 31·31 | 47·59,9145
866077225,13,5,31,47,5·5 | 31·31 | 47·59,7285
866077225,13,5,31,59,5·5 | 31·31 | 47·59,9145
866116405,157,5,7,11,5·89 | 7·7 | 11·23,385
866116405,157,5,7,23,5·89 | 7·7 | 11·23,805
866116405,157,5,7,11,5·89 | 7·7 | 11·23,385
866116405,157,5,7,23,5·89 | 7·7 | 11·23,805
866116405,157,89,7,11,5·89 | 7·7 | 11·23,6853
866116405,157,89,7,23,5·89 | 7·7 | 11·23,14329
866116405,157,89,7,11,5·89 | 7·7 | 11·23,6853
866116405,157,89,7,23,5·89 | 7·7 | 11·23,14329
866184025,433,5,7,23,5·5 | 7·7 | 23·71,805
866184025,433,5,7,71,5·5 | 7·7 | 23·71,2485
866184025,433,5,7,23,5·5 | 7·7 | 23·71,805
866184025,433,5,7,71,5·5 | 7·7 | 23·71,2485
866184025,433,5,7,23,5·5 | 7·7 | 23·71,805
866184025,433,5,7,71,5·5 | 7·7 | 23·71,2485
866184025,433,5,7,23,5·5 | 7·7 | 23·71,805
866184025,433,5,7,71,5·5 | 7·7 | 23·71,2485
866232325,241,5,7,23,5·5 | 7·19 | 23·47,805
866232325,241,5,7,47,5·5 | 7·19 | 23·47,1645
866232325,241,5,19,23,5·5 | 7·19 | 23·47,2185
866232325,241,5,19,47,5·5 | 7·19 | 23·47,4465
866232325,241,5,7,23,5·5 | 7·19 | 23·47,805
866232325,241,5,7,47,5·5 | 7·19 | 23·47,1645
866232325,241,5,19,23,5·5 | 7·19 | 23·47,2185
866232325,241,5,19,47,5·5 | 7·19 | 23·47,4465
866334469,13,41,7,11,41·101 | 7·19 | 11·11,3157
866334469,13,41,7,11,41·101 | 7·19 | 11·11,3157
866334469,13,41,19,11,41·101 | 7·19 | 11·11,8569
866334469,13,41,19,11,41·101 | 7·19 | 11·11,8569
866334469,13,101,7,11,41·101 | 7·19 | 11·11,7777
866334469,13,101,7,11,41·101 | 7·19 | 11·11,7777
866334469,13,101,19,11,41·101 | 7·19 | 11·11,21109
866334469,13,101,19,11,41·101 | 7·19 | 11·11,21109
866370505,13,5,7,11,5·29 | 7·127 | 11·47,385
866370505,13,5,7,47,5·29 | 7·127 | 11·47,1645
866370505,13,5,127,11,5·29 | 7·127 | 11·47,6985
866370505,13,5,127,47,5·29 | 7·127 | 11·47,29845
866370505,13,29,7,11,5·29 | 7·127 | 11·47,2233
866370505,13,29,7,47,5·29 | 7·127 | 11·47,9541
866370505,13,29,127,11,5·29 | 7·127 | 11·47,40513
866370505,13,29,127,47,5·29 | 7·127 | 11·47,173101
866536825,601,5,7,11,5·5 | 7·7 | 11·107,385
866536825,601,5,7,107,5·5 | 7·7 | 11·107,3745
866536825,601,5,7,11,5·5 | 7·7 | 11·107,385
866536825,601,5,7,107,5·5 | 7·7 | 11·107,3745
866536825,601,5,7,11,5·5 | 7·7 | 11·107,385
866536825,601,5,7,107,5·5 | 7·7 | 11·107,3745
866536825,601,5,7,11,5·5 | 7·7 | 11·107,385
866536825,601,5,7,107,5·5 | 7·7 | 11·107,3745
866657365,109,5,7,23,5·17 | 7·7 | 23·83,805
866657365,109,5,7,83,5·17 | 7·7 | 23·83,2905
866657365,109,5,7,23,5·17 | 7·7 | 23·83,805
866657365,109,5,7,83,5·17 | 7·7 | 23·83,2905
866657365,109,17,7,23,5·17 | 7·7 | 23·83,2737
866657365,109,17,7,83,5·17 | 7·7 | 23·83,9877
866657365,109,17,7,23,5·17 | 7·7 | 23·83,2737
866657365,109,17,7,83,5·17 | 7·7 | 23·83,9877
866790925,13,5,7,11,5·5 | 7·19 | 11·1823,385
866790925,13,5,7,1823,5·5 | 7·19 | 11·1823,63805
866790925,13,5,19,11,5·5 | 7·19 | 11·1823,1045
866790925,13,5,19,1823,5·5 | 7·19 | 11·1823,173185
866790925,13,5,7,11,5·5 | 7·19 | 11·1823,385
866790925,13,5,7,1823,5·5 | 7·19 | 11·1823,63805
866790925,13,5,19,11,5·5 | 7·19 | 11·1823,1045
866790925,13,5,19,1823,5·5 | 7·19 | 11·1823,173185
866860225,2797,5,7,11,5·5 | 7·7 | 11·23,385
866860225,2797,5,7,23,5·5 | 7·7 | 11·23,805
866860225,2797,5,7,11,5·5 | 7·7 | 11·23,385
866860225,2797,5,7,23,5·5 | 7·7 | 11·23,805
866860225,2797,5,7,11,5·5 | 7·7 | 11·23,385
866860225,2797,5,7,23,5·5 | 7·7 | 11·23,805
866860225,2797,5,7,11,5·5 | 7·7 | 11·23,385
866860225,2797,5,7,23,5·5 | 7·7 | 11·23,805
867067201,13,17,7,11,17·29 | 7·7 | 11·251,1309
867067201,13,17,7,251,17·29 | 7·7 | 11·251,29869
867067201,13,17,7,11,17·29 | 7·7 | 11·251,1309
867067201,13,17,7,251,17·29 | 7·7 | 11·251,29869
867067201,13,29,7,11,17·29 | 7·7 | 11·251,2233
867067201,13,29,7,251,17·29 | 7·7 | 11·251,50953
867067201,13,29,7,11,17·29 | 7·7 | 11·251,2233
867067201,13,29,7,251,17·29 | 7·7 | 11·251,50953
867116965,13,5,19,11,5·29 | 19·31 | 11·71,1045
867116965,13,5,19,71,5·29 | 19·31 | 11·71,6745
867116965,13,5,31,11,5·29 | 19·31 | 11·71,1705
867116965,13,5,31,71,5·29 | 19·31 | 11·71,11005
867116965,13,29,19,11,5·29 | 19·31 | 11·71,6061
867116965,13,29,19,71,5·29 | 19·31 | 11·71,39121
867116965,13,29,31,11,5·29 | 19·31 | 11·71,9889
867116965,13,29,31,71,5·29 | 19·31 | 11·71,63829
867137425,1321,5,7,11,5·5 | 7·31 | 11·11,385
867137425,1321,5,7,11,5·5 | 7·31 | 11·11,385
867137425,1321,5,31,11,5·5 | 7·31 | 11·11,1705
867137425,1321,5,31,11,5·5 | 7·31 | 11·11,1705
867137425,1321,5,7,11,5·5 | 7·31 | 11·11,385
867137425,1321,5,7,11,5·5 | 7·31 | 11·11,385
867137425,1321,5,31,11,5·5 | 7·31 | 11·11,1705
867137425,1321,5,31,11,5·5 | 7·31 | 11·11,1705
867140365,13,5,7,23,5·41 | 7·43 | 23·47,805
867140365,13,5,7,47,5·41 | 7·43 | 23·47,1645
867140365,13,5,43,23,5·41 | 7·43 | 23·47,4945
867140365,13,5,43,47,5·41 | 7·43 | 23·47,10105
867140365,13,41,7,23,5·41 | 7·43 | 23·47,6601
867140365,13,41,7,47,5·41 | 7·43 | 23·47,13489
867140365,13,41,43,23,5·41 | 7·43 | 23·47,40549
867140365,13,41,43,47,5·41 | 7·43 | 23·47,82861
867151285,13,5,7,11,5·53 | 7·7 | 11·467,385
867151285,13,5,7,467,5·53 | 7·7 | 11·467,16345
867151285,13,5,7,11,5·53 | 7·7 | 11·467,385
867151285,13,5,7,467,5·53 | 7·7 | 11·467,16345
867151285,13,53,7,11,5·53 | 7·7 | 11·467,4081
867151285,13,53,7,467,5·53 | 7·7 | 11·467,173257
867151285,13,53,7,11,5·53 | 7·7 | 11·467,4081
867151285,13,53,7,467,5·53 | 7·7 | 11·467,173257
867229825,181,5,7,11,5·5 | 7·19 | 11·131,385
867229825,181,5,7,131,5·5 | 7·19 | 11·131,4585
867229825,181,5,19,11,5·5 | 7·19 | 11·131,1045
867229825,181,5,19,131,5·5 | 7·19 | 11·131,12445
867229825,181,5,7,11,5·5 | 7·19 | 11·131,385
867229825,181,5,7,131,5·5 | 7·19 | 11·131,4585
867229825,181,5,19,11,5·5 | 7·19 | 11·131,1045
867229825,181,5,19,131,5·5 | 7·19 | 11·131,12445
867345325,337,5,7,11,5·5 | 7·7 | 11·191,385
867345325,337,5,7,191,5·5 | 7·7 | 11·191,6685
867345325,337,5,7,11,5·5 | 7·7 | 11·191,385
867345325,337,5,7,191,5·5 | 7·7 | 11·191,6685
867345325,337,5,7,11,5·5 | 7·7 | 11·191,385
867345325,337,5,7,191,5·5 | 7·7 | 11·191,6685
867345325,337,5,7,11,5·5 | 7·7 | 11·191,385
867345325,337,5,7,191,5·5 | 7·7 | 11·191,6685
867442345,1009,5,7,11,5·29 | 7·7 | 11·11,385
867442345,1009,5,7,11,5·29 | 7·7 | 11·11,385
867442345,1009,5,7,11,5·29 | 7·7 | 11·11,385
867442345,1009,5,7,11,5·29 | 7·7 | 11·11,385
867442345,1009,29,7,11,5·29 | 7·7 | 11·11,2233
867442345,1009,29,7,11,5·29 | 7·7 | 11·11,2233
867442345,1009,29,7,11,5·29 | 7·7 | 11·11,2233
867442345,1009,29,7,11,5·29 | 7·7 | 11·11,2233
867710305,109,5,7,11,5·29 | 7·31 | 11·23,385
867710305,109,5,7,23,5·29 | 7·31 | 11·23,805
867710305,109,5,31,11,5·29 | 7·31 | 11·23,1705
867710305,109,5,31,23,5·29 | 7·31 | 11·23,3565
867710305,109,29,7,11,5·29 | 7·31 | 11·23,2233
867710305,109,29,7,23,5·29 | 7·31 | 11·23,4669
867710305,109,29,31,11,5·29 | 7·31 | 11·23,9889
867710305,109,29,31,23,5·29 | 7·31 | 11·23,20677
867774061,37,17,7,11,17·41 | 7·19 | 11·23,1309
867774061,37,17,7,23,17·41 | 7·19 | 11·23,2737
867774061,37,17,19,11,17·41 | 7·19 | 11·23,3553
867774061,37,17,19,23,17·41 | 7·19 | 11·23,7429
867774061,37,41,7,11,17·41 | 7·19 | 11·23,3157
867774061,37,41,7,23,17·41 | 7·19 | 11·23,6601
867774061,37,41,19,11,17·41 | 7·19 | 11·23,8569
867774061,37,41,19,23,17·41 | 7·19 | 11·23,17917
867798085,73,5,7,11,5·401 | 7·7 | 11·11,385
867798085,73,5,7,11,5·401 | 7·7 | 11·11,385
867798085,73,5,7,11,5·401 | 7·7 | 11·11,385
867798085,73,5,7,11,5·401 | 7·7 | 11·11,385
867798085,73,401,7,11,5·401 | 7·7 | 11·11,30877
867798085,73,401,7,11,5·401 | 7·7 | 11·11,30877
867798085,73,401,7,11,5·401 | 7·7 | 11·11,30877
867798085,73,401,7,11,5·401 | 7·7 | 11·11,30877
868109725,37,5,7,107,5·5 | 7·7 | 107·179,3745
868109725,37,5,7,179,5·5 | 7·7 | 107·179,6265
868109725,37,5,7,107,5·5 | 7·7 | 107·179,3745
868109725,37,5,7,179,5·5 | 7·7 | 107·179,6265
868109725,37,5,7,107,5·5 | 7·7 | 107·179,3745
868109725,37,5,7,179,5·5 | 7·7 | 107·179,6265
868109725,37,5,7,107,5·5 | 7·7 | 107·179,3745
868109725,37,5,7,179,5·5 | 7·7 | 107·179,6265
868135345,73,5,7,11,5·17 | 7·79 | 11·23,385
868135345,73,5,7,23,5·17 | 7·79 | 11·23,805
868135345,73,5,79,11,5·17 | 7·79 | 11·23,4345
868135345,73,5,79,23,5·17 | 7·79 | 11·23,9085
868135345,73,17,7,11,5·17 | 7·79 | 11·23,1309
868135345,73,17,7,23,5·17 | 7·79 | 11·23,2737
868135345,73,17,79,11,5·17 | 7·79 | 11·23,14773
868135345,73,17,79,23,5·17 | 7·79 | 11·23,30889
868146565,13,5,43,11,5·17 | 43·151 | 11·11,2365
868146565,13,5,43,11,5·17 | 43·151 | 11·11,2365
868146565,13,5,151,11,5·17 | 43·151 | 11·11,8305
868146565,13,5,151,11,5·17 | 43·151 | 11·11,8305
868146565,13,17,43,11,5·17 | 43·151 | 11·11,8041
868146565,13,17,43,11,5·17 | 43·151 | 11·11,8041
868146565,13,17,151,11,5·17 | 43·151 | 11·11,28237
868146565,13,17,151,11,5·17 | 43·151 | 11·11,28237
868153825,5857,5,7,11,5·5 | 7·7 | 11·11,385
868153825,5857,5,7,11,5·5 | 7·7 | 11·11,385
868153825,5857,5,7,11,5·5 | 7·7 | 11·11,385
868153825,5857,5,7,11,5·5 | 7·7 | 11·11,385
868153825,5857,5,7,11,5·5 | 7·7 | 11·11,385
868153825,5857,5,7,11,5·5 | 7·7 | 11·11,385
868153825,5857,5,7,11,5·5 | 7·7 | 11·11,385
868153825,5857,5,7,11,5·5 | 7·7 | 11·11,385
868496629,13,17,7,11,17·317 | 7·7 | 11·23,1309
868496629,13,17,7,23,17·317 | 7·7 | 11·23,2737
868496629,13,17,7,11,17·317 | 7·7 | 11·23,1309
868496629,13,17,7,23,17·317 | 7·7 | 11·23,2737
868496629,13,317,7,11,17·317 | 7·7 | 11·23,24409
868496629,13,317,7,23,17·317 | 7·7 | 11·23,51037
868496629,13,317,7,11,17·317 | 7·7 | 11·23,24409
868496629,13,317,7,23,17·317 | 7·7 | 11·23,51037
868596685,97,5,19,11,5·41 | 19·19 | 11·11,1045
868596685,97,5,19,11,5·41 | 19·19 | 11·11,1045
868596685,97,5,19,11,5·41 | 19·19 | 11·11,1045
868596685,97,5,19,11,5·41 | 19·19 | 11·11,1045
868596685,97,41,19,11,5·41 | 19·19 | 11·11,8569
868596685,97,41,19,11,5·41 | 19·19 | 11·11,8569
868596685,97,41,19,11,5·41 | 19·19 | 11·11,8569
868596685,97,41,19,11,5·41 | 19·19 | 11·11,8569
868712845,13,5,7,11,5·509 | 7·31 | 11·11,385
868712845,13,5,7,11,5·509 | 7·31 | 11·11,385
868712845,13,5,31,11,5·509 | 7·31 | 11·11,1705
868712845,13,5,31,11,5·509 | 7·31 | 11·11,1705
868712845,13,509,7,11,5·509 | 7·31 | 11·11,39193
868712845,13,509,7,11,5·509 | 7·31 | 11·11,39193
868712845,13,509,31,11,5·509 | 7·31 | 11·11,173569
868712845,13,509,31,11,5·509 | 7·31 | 11·11,173569
868737025,13,5,31,23,5·5 | 31·163 | 23·23,3565
868737025,13,5,31,23,5·5 | 31·163 | 23·23,3565
868737025,13,5,163,23,5·5 | 31·163 | 23·23,18745
868737025,13,5,163,23,5·5 | 31·163 | 23·23,18745
868737025,13,5,31,23,5·5 | 31·163 | 23·23,3565
868737025,13,5,31,23,5·5 | 31·163 | 23·23,3565
868737025,13,5,163,23,5·5 | 31·163 | 23·23,18745
868737025,13,5,163,23,5·5 | 31·163 | 23·23,18745
868783825,13,5,7,83,5·5 | 7·43 | 83·107,2905
868783825,13,5,7,107,5·5 | 7·43 | 83·107,3745
868783825,13,5,43,83,5·5 | 7·43 | 83·107,17845
868783825,13,5,43,107,5·5 | 7·43 | 83·107,23005
868783825,13,5,7,83,5·5 | 7·43 | 83·107,2905
868783825,13,5,7,107,5·5 | 7·43 | 83·107,3745
868783825,13,5,43,83,5·5 | 7·43 | 83·107,17845
868783825,13,5,43,107,5·5 | 7·43 | 83·107,23005
868936453,37,17,7,11,17·233 | 7·7 | 11·11,1309
868936453,37,17,7,11,17·233 | 7·7 | 11·11,1309
868936453,37,17,7,11,17·233 | 7·7 | 11·11,1309
868936453,37,17,7,11,17·233 | 7·7 | 11·11,1309
868936453,37,233,7,11,17·233 | 7·7 | 11·11,17941
868936453,37,233,7,11,17·233 | 7·7 | 11·11,17941
868936453,37,233,7,11,17·233 | 7·7 | 11·11,17941
868936453,37,233,7,11,17·233 | 7·7 | 11·11,17941
868956445,193,5,7,23,5·17 | 7·7 | 23·47,805
868956445,193,5,7,47,5·17 | 7·7 | 23·47,1645
868956445,193,5,7,23,5·17 | 7·7 | 23·47,805
868956445,193,5,7,47,5·17 | 7·7 | 23·47,1645
868956445,193,17,7,23,5·17 | 7·7 | 23·47,2737
868956445,193,17,7,47,5·17 | 7·7 | 23·47,5593
868956445,193,17,7,23,5·17 | 7·7 | 23·47,2737
868956445,193,17,7,47,5·17 | 7·7 | 23·47,5593
868962325,1093,5,7,11,5·5 | 7·7 | 11·59,385
868962325,1093,5,7,59,5·5 | 7·7 | 11·59,2065
868962325,1093,5,7,11,5·5 | 7·7 | 11·59,385
868962325,1093,5,7,59,5·5 | 7·7 | 11·59,2065
868962325,1093,5,7,11,5·5 | 7·7 | 11·59,385
868962325,1093,5,7,59,5·5 | 7·7 | 11·59,2065
868962325,1093,5,7,11,5·5 | 7·7 | 11·59,385
868962325,1093,5,7,59,5·5 | 7·7 | 11·59,2065
868985425,1033,5,7,11,5·5 | 7·19 | 11·23,385
868985425,1033,5,7,23,5·5 | 7·19 | 11·23,805
868985425,1033,5,19,11,5·5 | 7·19 | 11·23,1045
868985425,1033,5,19,23,5·5 | 7·19 | 11·23,2185
868985425,1033,5,7,11,5·5 | 7·19 | 11·23,385
868985425,1033,5,7,23,5·5 | 7·19 | 11·23,805
868985425,1033,5,19,11,5·5 | 7·19 | 11·23,1045
868985425,1033,5,19,23,5·5 | 7·19 | 11·23,2185
869156365,61,5,7,11,5·17 | 7·7 | 11·311,385
869156365,61,5,7,311,5·17 | 7·7 | 11·311,10885
869156365,61,5,7,11,5·17 | 7·7 | 11·311,385
869156365,61,5,7,311,5·17 | 7·7 | 11·311,10885
869156365,61,17,7,11,5·17 | 7·7 | 11·311,1309
869156365,61,17,7,311,5·17 | 7·7 | 11·311,37009
869156365,61,17,7,11,5·17 | 7·7 | 11·311,1309
869156365,61,17,7,311,5·17 | 7·7 | 11·311,37009
869193325,13,5,7,11,5·5 | 7·739 | 11·47,385
869193325,13,5,7,47,5·5 | 7·739 | 11·47,1645
869193325,13,5,739,11,5·5 | 7·739 | 11·47,40645
869193325,13,5,739,47,5·5 | 7·739 | 11·47,173665
869193325,13,5,7,11,5·5 | 7·739 | 11·47,385
869193325,13,5,7,47,5·5 | 7·739 | 11·47,1645
869193325,13,5,739,11,5·5 | 7·739 | 11·47,40645
869193325,13,5,739,47,5·5 | 7·739 | 11·47,173665
869221045,109,5,7,11,5·269 | 7·7 | 11·11,385
869221045,109,5,7,11,5·269 | 7·7 | 11·11,385
869221045,109,5,7,11,5·269 | 7·7 | 11·11,385
869221045,109,5,7,11,5·269 | 7·7 | 11·11,385
869221045,109,269,7,11,5·269 | 7·7 | 11·11,20713
869221045,109,269,7,11,5·269 | 7·7 | 11·11,20713
869221045,109,269,7,11,5·269 | 7·7 | 11·11,20713
869221045,109,269,7,11,5·269 | 7·7 | 11·11,20713
869236225,13,5,19,11,5·5 | 19·67 | 11·191,1045
869236225,13,5,19,191,5·5 | 19·67 | 11·191,18145
869236225,13,5,67,11,5·5 | 19·67 | 11·191,3685
869236225,13,5,67,191,5·5 | 19·67 | 11·191,63985
869236225,13,5,19,11,5·5 | 19·67 | 11·191,1045
869236225,13,5,19,191,5·5 | 19·67 | 11·191,18145
869236225,13,5,67,11,5·5 | 19·67 | 11·191,3685
869236225,13,5,67,191,5·5 | 19·67 | 11·191,63985
869388025,73,5,31,11,5·5 | 31·127 | 11·11,1705
869388025,73,5,31,11,5·5 | 31·127 | 11·11,1705
869388025,73,5,127,11,5·5 | 31·127 | 11·11,6985
869388025,73,5,127,11,5·5 | 31·127 | 11·11,6985
869388025,73,5,31,11,5·5 | 31·127 | 11·11,1705
869388025,73,5,31,11,5·5 | 31·127 | 11·11,1705
869388025,73,5,127,11,5·5 | 31·127 | 11·11,6985
869388025,73,5,127,11,5·5 | 31·127 | 11·11,6985
869424325,2161,5,7,11,5·5 | 7·19 | 11·11,385
869424325,2161,5,7,11,5·5 | 7·19 | 11·11,385
869424325,2161,5,19,11,5·5 | 7·19 | 11·11,1045
869424325,2161,5,19,11,5·5 | 7·19 | 11·11,1045
869424325,2161,5,7,11,5·5 | 7·19 | 11·11,385
869424325,2161,5,7,11,5·5 | 7·19 | 11·11,385
869424325,2161,5,19,11,5·5 | 7·19 | 11·11,1045
869424325,2161,5,19,11,5·5 | 7·19 | 11·11,1045
869505637,13,29,7,11,29·389 | 7·7 | 11·11,2233
869505637,13,29,7,11,29·389 | 7·7 | 11·11,2233
869505637,13,29,7,11,29·389 | 7·7 | 11·11,2233
869505637,13,29,7,11,29·389 | 7·7 | 11·11,2233
869505637,13,389,7,11,29·389 | 7·7 | 11·11,29953
869505637,13,389,7,11,29·389 | 7·7 | 11·11,29953
869505637,13,389,7,11,29·389 | 7·7 | 11·11,29953
869505637,13,389,7,11,29·389 | 7·7 | 11·11,29953
869678425,613,5,7,11,5·5 | 7·67 | 11·11,385
869678425,613,5,7,11,5·5 | 7·67 | 11·11,385
869678425,613,5,67,11,5·5 | 7·67 | 11·11,3685
869678425,613,5,67,11,5·5 | 7·67 | 11·11,3685
869678425,613,5,7,11,5·5 | 7·67 | 11·11,385
869678425,613,5,7,11,5·5 | 7·67 | 11·11,385
869678425,613,5,67,11,5·5 | 7·67 | 11·11,3685
869678425,613,5,67,11,5·5 | 7·67 | 11·11,3685
869727313,13,29,7,23,29·89 | 7·7 | 23·23,4669
869727313,13,29,7,23,29·89 | 7·7 | 23·23,4669
869727313,13,29,7,23,29·89 | 7·7 | 23·23,4669
869727313,13,29,7,23,29·89 | 7·7 | 23·23,4669
869727313,13,89,7,23,29·89 | 7·7 | 23·23,14329
869727313,13,89,7,23,29·89 | 7·7 | 23·23,14329
869727313,13,89,7,23,29·89 | 7·7 | 23·23,14329
869727313,13,89,7,23,29·89 | 7·7 | 23·23,14329
869932525,5869,5,7,11,5·5 | 7·7 | 11·11,385
869932525,5869,5,7,11,5·5 | 7·7 | 11·11,385
869932525,5869,5,7,11,5·5 | 7·7 | 11·11,385
869932525,5869,5,7,11,5·5 | 7·7 | 11·11,385
869932525,5869,5,7,11,5·5 | 7·7 | 11·11,385
869932525,5869,5,7,11,5·5 | 7·7 | 11·11,385
869932525,5869,5,7,11,5·5 | 7·7 | 11·11,385
869932525,5869,5,7,11,5·5 | 7·7 | 11·11,385
870001825,61,5,7,11,5·5 | 7·31 | 11·239,385
870001825,61,5,7,239,5·5 | 7·31 | 11·239,8365
870001825,61,5,31,11,5·5 | 7·31 | 11·239,1705
870001825,61,5,31,239,5·5 | 7·31 | 11·239,37045
870001825,61,5,7,11,5·5 | 7·31 | 11·239,385
870001825,61,5,7,239,5·5 | 7·31 | 11·239,8365
870001825,61,5,31,11,5·5 | 7·31 | 11·239,1705
870001825,61,5,31,239,5·5 | 7·31 | 11·239,37045
870048025,457,5,7,11,5·5 | 7·43 | 11·23,385
870048025,457,5,7,23,5·5 | 7·43 | 11·23,805
870048025,457,5,43,11,5·5 | 7·43 | 11·23,2365
870048025,457,5,43,23,5·5 | 7·43 | 11·23,4945
870048025,457,5,7,11,5·5 | 7·43 | 11·23,385
870048025,457,5,7,23,5·5 | 7·43 | 11·23,805
870048025,457,5,43,11,5·5 | 7·43 | 11·23,2365
870048025,457,5,43,23,5·5 | 7·43 | 11·23,4945
870094225,13,5,7,11,5·5 | 7·7 | 11·4967,385
870094225,13,5,7,4967,5·5 | 7·7 | 11·4967,173845
870094225,13,5,7,11,5·5 | 7·7 | 11·4967,385
870094225,13,5,7,4967,5·5 | 7·7 | 11·4967,173845
870094225,13,5,7,11,5·5 | 7·7 | 11·4967,385
870094225,13,5,7,4967,5·5 | 7·7 | 11·4967,173845
870094225,13,5,7,11,5·5 | 7·7 | 11·4967,385
870094225,13,5,7,4967,5·5 | 7·7 | 11·4967,173845
870145969,97,17,7,11,17·89 | 7·7 | 11·11,1309
870145969,97,17,7,11,17·89 | 7·7 | 11·11,1309
870145969,97,17,7,11,17·89 | 7·7 | 11·11,1309
870145969,97,17,7,11,17·89 | 7·7 | 11·11,1309
870145969,97,89,7,11,17·89 | 7·7 | 11·11,6853
870145969,97,89,7,11,17·89 | 7·7 | 11·11,6853
870145969,97,89,7,11,17·89 | 7·7 | 11·11,6853
870145969,97,89,7,11,17·89 | 7·7 | 11·11,6853
870325225,97,5,7,11,5·5 | 7·79 | 11·59,385
870325225,97,5,7,59,5·5 | 7·79 | 11·59,2065
870325225,97,5,79,11,5·5 | 7·79 | 11·59,4345
870325225,97,5,79,59,5·5 | 7·79 | 11·59,23305
870325225,97,5,7,11,5·5 | 7·79 | 11·59,385
870325225,97,5,7,59,5·5 | 7·79 | 11·59,2065
870325225,97,5,79,11,5·5 | 7·79 | 11·59,4345
870325225,97,5,79,59,5·5 | 7·79 | 11·59,23305
870389905,373,5,7,11,5·29 | 7·19 | 11·11,385
870389905,373,5,7,11,5·29 | 7·19 | 11·11,385
870389905,373,5,19,11,5·29 | 7·19 | 11·11,1045
870389905,373,5,19,11,5·29 | 7·19 | 11·11,1045
870389905,373,29,7,11,5·29 | 7·19 | 11·11,2233
870389905,373,29,7,11,5·29 | 7·19 | 11·11,2233
870389905,373,29,19,11,5·29 | 7·19 | 11·11,6061
870389905,373,29,19,11,5·29 | 7·19 | 11·11,6061
870476425,13,5,7,47,5·5 | 7·7 | 47·1163,1645
870476425,13,5,7,1163,5·5 | 7·7 | 47·1163,40705
870476425,13,5,7,47,5·5 | 7·7 | 47·1163,1645
870476425,13,5,7,1163,5·5 | 7·7 | 47·1163,40705
870476425,13,5,7,47,5·5 | 7·7 | 47·1163,1645
870476425,13,5,7,1163,5·5 | 7·7 | 47·1163,40705
870476425,13,5,7,47,5·5 | 7·7 | 47·1163,1645
870476425,13,5,7,1163,5·5 | 7·7 | 47·1163,40705
870531025,13,5,7,23,5·5 | 7·127 | 23·131,805
870531025,13,5,7,131,5·5 | 7·127 | 23·131,4585
870531025,13,5,127,23,5·5 | 7·127 | 23·131,14605
870531025,13,5,127,131,5·5 | 7·127 | 23·131,83185
870531025,13,5,7,23,5·5 | 7·127 | 23·131,805
870531025,13,5,7,131,5·5 | 7·127 | 23·131,4585
870531025,13,5,127,23,5·5 | 7·127 | 23·131,14605
870531025,13,5,127,131,5·5 | 7·127 | 23·131,83185
